sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,2.2521,,1,1.48665,1,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,2.565,,4,1.48665,1,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,1.1215,,5,1.48665,0,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,1.4691,,7,1.48665,0,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,1.3372,,8,1.48665,0,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,1.9835,,10,1.48665,1,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,0.6892,,11,1.48665,1,5
6012ed349807110d8eb941a6_pr_task_fullstudy1_2022-08-24_12h15.42.337.csv,0.5,0.0,,,0.784,,12,1.48665,0,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,1.2011,,2,0.7969,0,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,0.5742,,3,0.7969,0,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,0.5503,,4,0.7969,1,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,0.2019,,5,0.7969,1,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,0.4887,,10,0.7969,0,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,1.4067,,11,0.7969,1,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,0.5838,,13,0.7969,1,5
6266b7c4afe8a0ff03ca1f53_pr_task_fullstudy1_2022-08-24_19h22.27.433.csv,0.625,0.5,,,0.8516,,14,0.7969,1,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.7597,,1,0.7726500000000001,1,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.7016,,2,0.7726500000000001,0,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.7156,,4,0.7726500000000001,0,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.6844,,5,0.7726500000000001,1,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.4811,,7,0.7726500000000001,1,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.4755,,9,0.7726500000000001,0,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.66,,12,0.7726500000000001,1,5
5d29412ab711e9001ab74ece_pr_task_fullstudy1_2022-08-24_20h17.07.497.csv,0.5,0.5,,,0.6631,,13,0.7726500000000001,0,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,4.5365,,1,1.0276,0,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,2.6277,,2,1.0276,1,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,2.1226,,6,1.0276,0,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,3.6421,,7,1.0276,0,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,0.4321,,9,1.0276,1,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,1.0826,,11,1.0276,1,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,0.2196,,13,1.0276,1,5
5c4f65bf2090bd0001c43421_pr_task_fullstudy1_2022-08-24_19h16.01.220.csv,0.5,0.625,,,0.3678,,14,1.0276,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,0.6566,,1,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,0.5121,,2,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,1.4154,,3,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,0.583,,4,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,1.2645,,6,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,0.4422,,10,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,5.4804,,15,0.86605,0,5
545d347afdf99b7f9fca22c7_pr_task_fullstudy1_2022-08-25_06h02.21.323.csv,0.125,0.5,,,0.5272,,16,0.86605,1,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.8349,,2,0.7853,0,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.7184,,3,0.7853,1,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.7916,,6,0.7853,0,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.5353,,8,0.7853,0,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.4131,,12,0.7853,1,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.3539,,13,0.7853,1,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.3389,,15,0.7853,0,5
613bddfaa4471bbe889926ee_pr_task_fullstudy1_2022-08-24_13h23.35.566.csv,0.5,0.5,,,0.6263,,16,0.7853,1,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.8852,,2,0.5107,1,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.7698,,4,0.5107,0,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.395,,6,0.5107,0,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.8399,,7,0.5107,0,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.5226,,8,0.5107,1,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.5929,,10,0.5107,1,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.2751,,11,0.5107,1,5
60684f29dbfe1bb2059e5e27_pr_task_fullstudy1_2022-08-24_21h16.21.751.csv,0.5,0.5,,,0.1862,,12,0.5107,0,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,1.7578,,1,0.5564,0,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.7347,,6,0.5564,1,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.394,,9,0.5564,1,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.2801,,11,0.5564,1,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.4108,,12,0.5564,1,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.2961,,14,0.5564,1,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.9406,,15,0.5564,0,5
5ed1463ba41e260775f2ec6c_pr_task_fullstudy1_2022-08-24_19h16.40.337.csv,0.625,0.5,,,0.5429,,16,0.5564,0,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,8.6722,,1,1.3679000000000001,1,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,1.2684,,2,1.3679000000000001,1,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,0.9717,,5,1.3679000000000001,1,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,1.6533,,6,1.3679000000000001,1,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,0.6905,,7,1.3679000000000001,0,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,0.5676,,12,1.3679000000000001,0,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,2.4363,,14,1.3679000000000001,0,5
61687ebcd2a35ffb762d1928_pr_task_fullstudy1_2022-08-24_20h18.24.017.csv,0.625,0.5,,,0.7016,,16,1.3679000000000001,1,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,16.585,,1,0.871,1,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,65.621,,2,0.871,1,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,0.827,,3,0.871,1,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,8.234,,5,0.871,1,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,0.555,,7,0.871,0,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,0.3,,8,0.871,0,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,0.603,,10,0.871,1,5
5efef32a88bb6a01c8087591_pr_task_fullstudy1_2022-08-25_01h15.15.289.csv,0.625,0.5,,,0.518,,13,0.871,0,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.8077,,1,0.6308,1,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,1.9522,,2,0.6308,1,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.2255,,3,0.6308,1,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.1196,,4,0.6308,1,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.0794,,5,0.6308,0,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.231,,8,0.6308,0,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.2351,,10,0.6308,1,5
6075cf9b059725b365f85e34_pr_task_fullstudy1_2022-08-24_20h19.59.200.csv,0.625,0.375,,,0.2913,,15,0.6308,0,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,4.0862,,1,0.7529999999999999,1,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.8385,,3,0.7529999999999999,0,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.3876,,4,0.7529999999999999,0,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.1203,,8,0.7529999999999999,1,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.125,,9,0.7529999999999999,1,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.9075,,11,0.7529999999999999,0,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.5499,,13,0.7529999999999999,0,5
611cf957c6a72bb4143ecd4a_pr_task_fullstudy1_2022-08-24_20h47.37.963.csv,0.375,0.5,,,0.2058,,15,0.7529999999999999,0,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,5.9338,,1,0.7473,0,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,1.3624,,4,0.7473,0,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,1.0365,,8,0.7473,1,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,1.1169,,10,0.7473,1,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,1.0354,,11,0.7473,0,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,0.9869,,13,0.7473,0,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,0.9531,,14,0.7473,1,5
5f653cb18aad310a9ee7c32d_pr_task_fullstudy1_2022-08-24_19h16.40.440.csv,0.5,0.5,,,0.6953,,15,0.7473,1,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,2.4187,,1,0.6443000000000001,0,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.6849,,2,0.6443000000000001,0,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.5016,,5,0.6443000000000001,0,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.6007,,9,0.6443000000000001,1,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.0679,,10,0.6443000000000001,0,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.0841,,11,0.6443000000000001,1,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.1069,,13,0.6443000000000001,1,5
6158ba08f68a4b368602a5d8_pr_task_fullstudy1_2022-08-24_20h16.40.659.csv,0.5,0.375,,,0.2343,,14,0.6443000000000001,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.2944,,1,1.04855,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.2634,,4,1.04855,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.6124,,6,1.04855,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.6421,,8,1.04855,0,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.5152,,9,1.04855,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,1.0304,,10,1.04855,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.4899,,12,1.04855,1,5
608aa72c95a49d6f70deb05e_pr_task_fullstudy1_2022-08-24_20h16.01.728.csv,0.75,0.375,,,0.6059,,16,1.04855,0,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.6685,,2,0.6618,1,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.6009,,6,0.6618,0,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.9546,,9,0.6618,1,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.6216,,10,0.6618,0,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.6534,,11,0.6618,0,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.6885,,12,0.6618,0,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.5378,,13,0.6618,1,5
608702d7661a76c56f62a02a_pr_task_fullstudy1_2022-08-24_19h20.08.276.csv,0.5,0.125,,,0.5845,,14,0.6618,1,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.2452,,4,3.9388,0,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,1.831,,5,3.9388,1,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.4242,,6,3.9388,1,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.2395,,7,3.9388,1,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.3406,,9,3.9388,1,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.1399,,11,3.9388,1,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.1242,,12,3.9388,0,5
60d91337ab2bb56833f78998_pr_task_fullstudy1_2022-08-24_19h16.09.535.csv,0.75,0.625,,,0.424,,15,3.9388,1,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,0.9688,,1,0.7617,1,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,0.6598,,5,0.7617,1,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,0.4812,,6,0.7617,0,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,0.5278,,8,0.7617,0,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,1.896,,9,0.7617,1,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,0.6765,,12,0.7617,1,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,2.4099,,13,0.7617,1,5
5d87296392bb88000182f43a_pr_task_fullstudy1_2022-08-24_19h18.02.076.csv,0.75,0.375,,,1.033,,14,0.7617,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,1.839,,3,0.78,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.698,,4,0.78,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.892,,5,0.78,0,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.688,,8,0.78,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.557,,9,0.78,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.64,,10,0.78,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.452,,11,0.78,1,5
5e822d17f956a29530ccc2f8_pr_task_fullstudy1_2022-08-24_21h08.26.370.csv,0.75,0.375,,,0.305,,14,0.78,0,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,8.5616,,1,3.3695,1,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,3.5213,,2,3.3695,1,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,1.6089,,6,3.3695,0,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,1.4852,,7,3.3695,0,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,1.602,,8,3.3695,0,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,2.4528,,9,3.3695,1,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,1.1219,,14,3.3695,1,5
5ea6e7dff5d217088a20deb0_pr_task_fullstudy1_2022-08-24_21h03.46.248.csv,0.625,0.5,,,1.0023,,15,3.3695,1,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,2.1967,,1,0.1686,1,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.2921,,3,0.1686,1,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.2345,,4,0.1686,1,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.236,,5,0.1686,1,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.7295,,8,0.1686,1,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.4613,,11,0.1686,0,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.7209,,12,0.1686,0,5
60d2c0f8a8307cd0d6ccf5eb_pr_task_fullstudy1_2022-08-24_19h18.01.998.csv,0.625,0.5,,,0.7336,,14,0.1686,0,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,14.8245,,1,0.5792999999999999,1,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,7.8916,,2,0.5792999999999999,1,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,3.921,,4,0.5792999999999999,1,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,0.8631,,8,0.5792999999999999,1,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,1.0938,,9,0.5792999999999999,0,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,0.5175,,11,0.5792999999999999,1,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,2.2933,,12,0.5792999999999999,0,5
5b9d57e5737d030001ad2cbf_pr_task_fullstudy1_2022-08-24_19h19.55.201.csv,0.625,0.5,,,2.3477,,15,0.5792999999999999,0,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,1.979,,1,0.1055,0,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.535,,2,0.1055,0,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.485,,3,0.1055,0,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.321,,4,0.1055,1,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.37,,5,0.1055,1,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.753,,7,0.1055,1,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.429,,9,0.1055,0,5
62b8cd151b5fd0f9be7d1f11_pr_task_fullstudy1_2022-08-24_20h43.53.412.csv,0.5,0.375,,,0.885,,11,0.1055,1,5
5eceef5fa487421604c337ba_pr_task_fullstudy1_2022-08-24_22h40.31.157.csv,0.625,0.375,,,0.8391,,3,0.13395,1,5
5eceef5fa487421604c337ba_pr_task_fullstudy1_2022-08-24_22h40.31.157.csv,0.625,0.375,,,0.734,,4,0.13395,1,5
