consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1888,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.1925,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2235,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9325,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.902,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.2686,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1992,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0329,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0867,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1599,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3196,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1091,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0413,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9048,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1269,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8866,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0355,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9328,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8755,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0907,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.945,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0879,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.9058,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0197,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9078,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9663,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9206,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8607,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
