sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.5659,0.66515,3,0.0,1,5
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.0187,0.66515,5,1.0,1,5
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.7834,0.66515,6,2.0,0,5
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1.0,0.25,0.1075,0.66515,7,3.0,0,5
5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.4374,0.37739999999999996,2,0.0,1,5
5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.53,0.37739999999999996,3,1.0,1,5
5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.1972,0.37739999999999996,4,2.0,1,5
5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,0.5,1.0,0.0,0.0972,0.37739999999999996,5,3.0,1,5
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,2.8701,0.4349,1,2.0,0,5
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.6854,0.4349,2,1.0,1,5
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,1.1688,0.4349,6,3.0,1,5
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.3015,0.4349,7,0.0,1,5
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,3.7155,0.76785,4,1.0,1,5
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,1.2002,0.76785,5,0.0,0,5
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,0.9178,0.76785,6,3.0,0,5
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1.0,0.5,2.5661,0.76785,7,2.0,1,5
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,0.5,1.0,1.0,0.6816,0.65245,2,3.0,0,5
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,0.5,1.0,1.0,1.0971,0.65245,4,1.0,0,5
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,0.5,1.0,1.0,0.3234,0.65245,5,0.0,0,5
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.6666666666666666,0.6666666666666666,0.75,0.75,0.821299999,0.47009999999999996,1,3.0,1,5
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.6666666666666666,0.6666666666666666,0.75,0.75,1.272700001,0.47009999999999996,3,0.0,0,5
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.6666666666666666,0.6666666666666666,0.75,0.75,3.372,0.47009999999999996,6,2.0,1,5
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,0.9723,0.6838,3,2.0,0,5
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,1.3847,0.6838,4,1.0,0,5
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,0.7513,0.6838,5,0.0,1,5
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1.0,0.5,0.7375,0.6838,7,3.0,0,5
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.9398,0.7746999999999999,2,1.0,1,5
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.6126,0.7746999999999999,5,0.0,0,5
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.9315,0.7746999999999999,6,3.0,1,5
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1.0,1.0,0.5385,0.7746999999999999,8,2.0,0,5
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.252,0.3515,2,0.0,1,5
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.2016,0.3515,4,1.0,1,5
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.267800001,0.3515,7,3.0,1,5
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,0.5,0.5,0.5,0.150699999,0.3515,8,2.0,1,5
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,0.786,0.471,2,0.0,1,5
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,2.905,0.471,3,1.0,1,5
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,5.236,0.471,7,2.0,0,5
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1.0,0.5,0.0,3.685,0.471,8,3.0,0,5
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,2.7684,0.29135,1,0.0,1,5
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,0.3508,0.29135,4,3.0,1,5
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,0.6418,0.29135,6,2.0,0,5
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1.0,0.0,0.1731,0.29135,7,1.0,0,5
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,7.8112,0.38865000000000005,1,0.0,0,5
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,1.9492,0.38865000000000005,2,3.0,0,5
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,0.4432,0.38865000000000005,6,2.0,0,5
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1.0,0.0,0.9133,0.38865000000000005,8,1.0,1,5
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,0.8041,0.5859,3,3.0,1,5
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,0.303,0.5859,4,0.0,0,5
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,1.6122,0.5859,5,1.0,1,5
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1.0,0.25,1.0221,0.5859,6,2.0,1,5
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,3.5382,0.7295,1,1.0,1,5
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,0.6674,0.7295,3,3.0,0,5
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,0.2712,0.7295,4,0.0,1,5
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1.0,0.0,1.8776,0.7295,6,2.0,0,5
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.226,0.519,4,0.0,0,5
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.401,0.519,5,1.0,1,5
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.371,0.519,7,2.0,0,5
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1.0,0.5,0.28,0.519,8,3.0,1,5
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,3.2043,0.65125,1,0.0,1,5
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,0.0751,0.65125,4,1.0,1,5
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,0.5245,0.65125,6,2.0,0,5
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1.0,0.0,0.1589,0.65125,8,3.0,1,5
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,5.748,0.387,1,2.0,0,5
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.553,0.387,3,1.0,1,5
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.505,0.387,5,0.0,1,5
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,1.454,0.387,8,3.0,0,5
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,0.379,0.307,2,0.0,1,5
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,1.551,0.307,5,1.0,1,5
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,0.674,0.307,6,3.0,1,5
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1.0,0.0,0.301,0.307,7,2.0,0,5
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.4541,0.2958,3,0.0,1,5
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.8108,0.2958,4,2.0,0,5
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.3914,0.2958,6,1.0,1,5
5study5_pr_2_2023-06-22_16h01.52.728.csv,0.5,0.75,0.75,0.5,0.4011,0.2958,8,3.0,0,5
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.8683,0.4867,2,0.0,0,5
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.568,0.4867,3,3.0,0,5
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.8121,0.4867,5,2.0,1,5
5c329fab10677f0001de116a_study5_pr_2_2023-06-22_15h07.50.432.csv,0.25,0.5,1.0,0.0,0.4342,0.4867,6,1.0,0,5
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,3.264,0.43695,1,0.0,1,5
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,1.3849,0.43695,5,3.0,0,5
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,0.5363,0.43695,6,2.0,1,5
6146ecd3f9931f9e8a9d8cc4_study5_pr_2_2023-06-22_14h57.29.102.csv,0.5,0.25,0.75,1.0,2.4158,0.43695,7,1.0,0,5
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,3.3011,0.3875,2,0.0,1,5
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,0.42,0.3875,4,2.0,1,5
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,0.5694,0.3875,5,3.0,1,5
60c1042feef36a30f677c2ca_study5_pr_2_2023-06-22_15h11.04.633.csv,1.0,0.5,1.0,0.0,0.5891,0.3875,8,1.0,1,5
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,8.8191,0.3722,2,3.0,0,5
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,3.4518,0.3722,5,0.0,1,5
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,0.3677,0.3722,6,2.0,1,5
5study5_pr_2_2023-06-22_16h51.05.415.csv,0.5,0.5,1.0,0.0,0.9257,0.3722,8,1.0,0,5
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,0.327,0.218,3,3.0,1,5
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,0.5,0.218,4,2.0,0,5
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,0.245,0.218,6,0.0,1,5
5study5_pr_2_2023-06-22_17h28.46.826.csv,0.75,0.5,1.0,0.0,2.585,0.218,7,1.0,1,5
5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,3.052,0.3535,1,2.0,1,5
5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,0.534,0.3535,2,1.0,1,5
5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,0.051,0.3535,3,3.0,1,5
5study5_pr_2_2023-06-22_14h58.33.847.csv,1.0,0.5,1.0,0.0,0.085,0.3535,4,0.0,1,5
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,3.8307,0.6639,1,3.0,1,5
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,2.942,0.6639,3,2.0,1,5
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,0.6948,0.6639,4,0.0,0,5
62a447d91e71bfacd2e8c006_study5_pr_2_2023-06-22_15h12.16.055.csv,0.75,0.5,1.0,0.5,1.2467,0.6639,6,1.0,1,5
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,2.9926,0.3921,1,3.0,0,5
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,0.2282,0.3921,3,0.0,1,5
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,0.1179,0.3921,5,2.0,1,5
5study5_pr_2_2023-06-22_15h37.21.580.csv,0.75,0.5,1.0,0.75,0.1377,0.3921,7,1.0,1,5
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,5.8688,0.3011,1,0.0,1,5
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,4.2179,0.3011,3,2.0,0,5
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,1.6858,0.3011,4,1.0,0,5
610a52647a452dee7ca89360_study5_pr_2_2023-06-22_16h05.48.267.csv,0.25,0.5,1.0,1.0,0.3515,0.3011,8,3.0,0,5
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,1.6873,0.7883,2,2.0,0,5
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,0.6945,0.7883,3,0.0,1,5
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,2.5021,0.7883,6,1.0,1,5
5study5_pr_2_2023-06-22_15h53.09.721.csv,0.5,0.5,1.0,1.0,0.1683,0.7883,8,3.0,0,5
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,5.7731,0.48324999999999996,2,3.0,0,5
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.1576,0.48324999999999996,5,1.0,1,5
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.2869,0.48324999999999996,6,2.0,1,5
5study5_pr_2_2023-06-22_16h58.18.311.csv,0.75,0.75,0.75,0.75,0.4725,0.48324999999999996,8,0.0,1,5
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,1.2504,0.5834,1,1.0,1,5
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,0.6188,0.5834,2,2.0,0,5
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,0.3187,0.5834,5,3.0,0,5
614b94457a6ec7a724e0ffd6_study5_pr_2_2023-06-22_15h11.30.270.csv,0.5,0.5,1.0,0.0,0.3671,0.5834,6,0.0,1,5
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.6666666666666666,0.75,0.5,4.1557,0.6508,2,0.0,0,5
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.6666666666666666,0.75,0.5,1.2769,0.6508,4,2.0,1,5
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.6666666666666666,0.75,0.5,1.2188,0.6508,6,1.0,1,5
5study5_pr_2_2023-06-22_14h52.49.953.csv,0.5,0.6666666666666666,0.75,0.5,0.6835,0.6508,7,3.0,0,5
5study5_pr_2_2023-06-22_14h59.16.718.csv,1.0,1.0,0.5,0.0,0.289,0.372,3,2.0,1,5
5study5_pr_2_2023-06-22_14h59.16.718.csv,1.0,1.0,0.5,0.0,0.153,0.372,6,3.0,1,5
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,1.1422,0.18705,3,1.0,1,5
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,0.7019,0.18705,4,0.0,0,5
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,0.7985,0.18705,6,3.0,0,5
5d8cef3c28e183001a335ab0_study5_pr_2_2023-06-22_21h48.37.809.csv,0.25,0.5,1.0,0.25,0.1453,0.18705,7,2.0,0,5
5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.3333333333333333,0.5,1.0,1.0,0.3407,0.8516,5,3.0,1,5
5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.3333333333333333,0.5,1.0,1.0,0.454,0.8516,6,0.0,0,5
5eab2dbd0c7a950efa32c3dc_study5_pr_2_2023-06-22_21h21.03.425.csv,0.3333333333333333,0.5,1.0,1.0,0.0007,0.8516,7,2.0,0,5
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,2.5331,0.317,1,1.0,1,5
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,4.0331,0.317,2,0.0,0,5
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,0.202,0.317,4,3.0,1,5
5study5_pr_2_2023-06-22_15h25.03.358.csv,0.5,0.75,0.75,0.5,0.8074,0.317,6,2.0,0,5
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,4.9843,0.3699,1,0.0,0,5
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,0.4332,0.3699,4,2.0,0,5
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,0.7534,0.3699,6,3.0,1,5
5e33190a5a41122e93c40989_study5_pr_2_2023-06-22_14h58.56.996.csv,0.5,0.5,1.0,0.25,0.5659,0.3699,8,1.0,1,5
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,2.3268,0.2839,1,1.0,0,5
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,0.7174,0.2839,3,3.0,1,5
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,0.3839,0.2839,4,0.0,0,5
5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv,0.25,0.5,1.0,1.0,0.8172,0.2839,8,2.0,0,5
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.9861,0.7169000000000001,2,1.0,0,5
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.5548,0.7169000000000001,4,2.0,0,5
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.3675,0.7169000000000001,5,0.0,1,5
5study5_pr_2_2023-06-22_15h20.22.686.csv,0.5,0.5,1.0,0.0,0.5693,0.7169000000000001,6,3.0,1,5
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,3.7069,0.3671,3,1.0,1,5
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,1.176,0.3671,4,3.0,0,5
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,3.3697,0.3671,6,0.0,1,5
5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv,0.5,0.5,1.0,0.25,0.7393,0.3671,7,2.0,0,5
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.6666666666666666,0.5,1.0,0.0,7.7187,0.4637,1,0.0,0,5
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.6666666666666666,0.5,1.0,0.0,1.2721,0.4637,6,2.0,1,5
5study5_pr_2_2023-06-22_15h22.55.415.csv,0.6666666666666666,0.5,1.0,0.0,0.336,0.4637,8,1.0,1,5
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.273,0.88,3,2.0,0,5
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.167,0.88,4,0.0,0,5
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,1.776,0.88,5,1.0,1,5
5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv,0.5,0.5,1.0,1.0,0.416,0.88,7,3.0,1,5
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.1002,0.3872,2,3.0,0,5
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.7335,0.3872,3,0.0,1,5
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.2831,0.3872,4,2.0,0,5
6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.1845,0.3872,7,1.0,1,5
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,3.869,0.3865,1,0.0,1,5
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,0.919,0.3865,4,3.0,0,5
5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,1.535,0.3865,7,1.0,1,5
