Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
637decf12daed6366a1a13d0,601d1b8bca9e070519cdb841,APPROVED,2022-11-23T09:53:16.360000Z,2022-11-23T11:28:57.748000Z,2022-11-28T10:00:38.839000Z,2022-11-23T11:28:58.164338Z,5742,C1EI1MLP,75,"Afrikaans, English",25,Male,White,South Africa,South Africa,South Africa,Afrikaans,No,Other,
637decf16791e8b1fd2f0be4,5fe230ee29598a57972db630,APPROVED,2022-11-23T09:52:12.375000Z,2022-11-23T12:37:40.476000Z,2022-11-28T10:00:39.054000Z,2022-11-23T12:37:40.918920Z,9929,C1EI1MLP,274,"English, Italian",30,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time,
637decf135994f80efd7df24,6165cce4ebbd0d82c75e40fc,APPROVED,2022-11-23T09:52:27.031000Z,2022-11-23T11:29:42.167000Z,2022-11-28T10:00:38.944000Z,2022-11-23T11:29:42.530865Z,5836,C1EI1MLP,116,English,27,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,
637decf22e0b85a10c571597,6318b92c7b39fed36c4514a8,APPROVED,2022-11-23T09:51:04.454000Z,2022-11-23T11:23:06.234000Z,2022-11-28T10:00:39.259000Z,2022-11-23T11:23:06.627391Z,5522,C1EI1MLP,61,"Turkish, English",29,Male,Other,Turkey,United Kingdom,Turkey,Turkish,Yes,Full-Time,
637decf29daf5cff44319233,5b992a5224a3450001fa3454,APPROVED,2022-11-23T09:50:42.550000Z,2022-11-23T11:34:00.782000Z,2022-11-28T10:00:39.372000Z,2022-11-23T11:34:01.237953Z,6199,C1EI1MLP,402,English,33,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
637decf3e13949ccdefa0d02,6136266c04528ef90b95faa5,APPROVED,2022-11-23T09:50:49.176000Z,2022-11-23T10:50:39.423000Z,2022-11-28T10:00:39.783000Z,2022-11-23T10:50:39.772716Z,3591,C1EI1MLP,166,"Afrikaans, English",39,Male,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time,
637decf3bbe7e3d111df70b4,5e19961e1b8014222555c3b2,APPROVED,2022-11-23T09:50:43.346000Z,2022-11-23T11:32:15.440000Z,2022-11-28T10:00:39.579000Z,2022-11-23T11:32:15.927564Z,6093,C1EI1MLP,775,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
637decf31bfc746493bccdd0,5e1b2b3e4a955b350b1e0a63,APPROVED,2022-11-23T09:50:48.233000Z,2022-11-23T11:56:25.536000Z,2022-11-28T10:00:39.475000Z,2022-11-23T11:56:25.875452Z,7538,C1EI1MLP,1465,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
637decf3d374a1f80f319233,5de00d05988d7c0877eaa15a,APPROVED,2022-11-23T09:50:43.916000Z,2022-11-23T12:17:24.353000Z,2022-11-28T10:00:39.678000Z,2022-11-23T12:17:24.827385Z,8801,C1EI1MLP,369,"English, Hungarian",27,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Other,
637decf449a74fb5e54e4417,595ceea8dd044900012ce64a,APPROVED,2022-11-23T09:50:49.730000Z,2022-11-23T11:41:47.814000Z,2022-11-28T10:00:39.990000Z,2022-11-23T11:41:48.237946Z,6659,C1EI1MLP,1649,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
637decf485f7209f48a236eb,5aad68f74ea21d000101c20c,APPROVED,2022-11-23T09:51:02.639000Z,2022-11-23T12:08:54.904000Z,2022-11-28T10:00:40.093000Z,2022-11-23T12:08:55.285297Z,8273,C1EI1MLP,1660,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
637decf434ac2edd206165e1,5fbfe145e52a44000a9c2966,APPROVED,2022-11-23T09:57:42.710000Z,2022-11-23T11:38:39.799000Z,2022-11-28T10:00:39.883000Z,2022-11-23T11:38:40.159142Z,6058,C1EI1MLP,455,"English, Spanish",32,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),
637decf4de287134b5a236e7,63174af7d57182f9bf90c094,APPROVED,2022-11-23T09:50:47.753000Z,2022-11-23T11:33:46.356000Z,2022-11-28T10:00:40.210000Z,2022-11-23T11:33:46.797497Z,6179,C1EI1MLP,188,"English, French, Spanish",42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
637decf58bbf979815191726,61333a6aeba7e6f02294f861,APPROVED,2022-11-23T09:50:45.200000Z,2022-11-23T11:23:32.358000Z,2022-11-28T10:00:40.317000Z,2022-11-23T11:23:32.768857Z,5568,C1EI1MLP,487,"English, French",37,Male,White,France,France,France,French,No,Full-Time,
637decf5dbeea9027a319233,5fa25dd28b0f6842755417f3,APPROVED,2022-11-23T09:50:45.670000Z,2022-11-23T11:23:50.484000Z,2022-11-28T10:00:40.520000Z,2022-11-23T11:23:51.073531Z,5585,C1EI1MLP,89,"English, German, Polish",20,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time,
637decf5ce8f35bae16c7b6e,60a50457d02bfc23c02d4717,APPROVED,2022-11-23T09:51:37.828000Z,2022-11-23T11:35:24.779000Z,2022-11-28T10:00:40.417000Z,2022-11-23T11:35:25.686725Z,6227,C1EI1MLP,231,English,27,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,
637decf6d9cfba7401319231,5e31a1526ef37a1879a94441,APPROVED,2022-11-23T09:50:48.760000Z,2022-11-23T11:23:35.544000Z,2022-11-28T10:00:40.729000Z,2022-11-23T11:23:36.090434Z,5567,C1EI1MLP,1278,English,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
637decf6157b2dc9772f0be5,5f009c12dac7c81b0e9c0d06,APPROVED,2022-11-23T09:50:46.846000Z,2022-11-23T11:35:47.648000Z,2022-11-28T10:00:40.622000Z,2022-11-23T11:35:48.122707Z,6301,C1EI1MLP,272,"Polish, English",37,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
637decf74985f353abe4933e,5c976a80bfb5690001eeeb84,APPROVED,2022-11-23T09:50:47.087000Z,2022-11-23T11:43:43.225000Z,2022-11-28T10:00:40.845000Z,2022-11-23T11:43:43.632245Z,6777,C1EI1MLP,601,"Italian, English, Greek",57,Male,White,Greece,Greece,Greece,Greek,No,Full-Time,
637decf77c12c8a787d7df26,5db1bba0e20f58000b8717f6,APPROVED,2022-11-23T09:50:47.320000Z,2022-11-23T11:59:13.433000Z,2022-11-28T10:00:40.944000Z,2022-11-23T11:59:14.149609Z,7707,C1EI1MLP,411,"English, Greek",26,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time,
637decf79e0f56c6fd82c80f,5fa9628fcfe3fe0d2fd65062,APPROVED,2022-11-23T09:51:09.005000Z,2022-11-23T11:46:23.865000Z,2022-11-28T10:00:41.044000Z,2022-11-23T11:46:24.272220Z,6915,C1EI1MLP,374,"Afrikaans, English",48,Female,Asian,South Africa,South Africa,South Africa,English,No,Part-Time,
637decf80b05c2bddc7fe715,5d31c6bac88f0e00164c3ccb,APPROVED,2022-11-23T09:55:20.243000Z,2022-11-23T11:25:12.188000Z,2022-11-28T10:00:41.151000Z,2022-11-23T11:25:12.547982Z,5392,C1EI1MLP,666,"English, Polish",31,Male,DATA_EXPIRED,United Kingdom,Poland,Poland,English,DATA_EXPIRED,Full-Time,
637decf8ecaef9d6386a8f56,5ea1965fc546e204bb568292,APPROVED,2022-11-23T09:50:48.222000Z,2022-11-23T11:23:32.025000Z,2022-11-28T10:00:41.481000Z,2022-11-23T11:23:32.453247Z,5564,C1EI1MLP,405,"English, Italian, French",32,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
637decf849a74fb5e54e441a,601af58d7a38a0411f4605c9,APPROVED,2022-11-23T09:50:48.463000Z,2022-11-23T11:31:44.600000Z,2022-11-28T10:00:41.257000Z,2022-11-23T11:31:45.394308Z,6057,C1EI1MLP,61,"English, Polish",25,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),
637decf89a41d11eb729090d,62ea83ca983737891e4a162f,APPROVED,2022-11-23T09:51:03.505000Z,2022-11-23T11:16:35.438000Z,2022-11-28T10:00:41.375000Z,2022-11-23T11:16:35.821488Z,5132,C1EI1MLP,199,English,29,Male,White,Australia,United Kingdom,Australia,English,No,Full-Time,
637decf956c0e3ad2428ae83,608254e72addda3937fd934b,APPROVED,2022-11-23T09:52:00.121000Z,2022-11-23T11:33:46.872000Z,2022-11-28T10:00:41.585000Z,2022-11-23T11:33:47.244210Z,6107,C1EI1MLP,416,"Arabic, Chinese, English, Dutch, German, Italian, Japanese, Portuguese, Polish, Russian, Spanish, French, Korean, Turkish, Hindi, Swedish, Punjabi, Thai, Greek, Hebrew, Danish, Czech, Cantonese, Mandarin, Vietnamese, Indonesian",33,Male,Other,DATA_EXPIRED,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,
637decf9f6cf436ede191726,5f1bf7bb9f48184274051108,APPROVED,2022-11-23T09:50:49.273000Z,2022-11-23T11:29:00.010000Z,2022-11-28T10:00:41.906000Z,2022-11-23T11:29:00.356054Z,5891,C1EI1MLP,584,"French, English, Spanish",47,Male,White,France,Ireland,France,French,No,Full-Time,
637decf9b687bff21b2b4931,60a0dfc6f9936b0d30dfea15,APPROVED,2022-11-23T09:51:03.075000Z,2022-11-23T11:26:34.030000Z,2022-11-28T10:00:41.803000Z,2022-11-23T11:26:35.349347Z,5731,C1EI1MLP,479,"English, Greek, German",32,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time,
637decf96791e8b1fd2f0be9,5efa4a03f317f187634fb535,APPROVED,2022-11-23T09:50:49.855000Z,2022-11-23T12:09:38.339000Z,2022-11-28T10:00:41.703000Z,2022-11-23T12:09:38.910832Z,8329,C1EI1MLP,474,"English, Polish",24,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time,
637ded205da54bcf37fa0d05,61645fccc9e03464d67350e7,APPROVED,2022-11-23T09:52:05.676000Z,2022-11-23T11:46:48.548000Z,2022-11-28T10:00:42.009000Z,2022-11-23T11:46:48.972345Z,6883,C1EI1MLP,254,English,25,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),
637ded55168f3302f61b623c,5d68c8aa40524c00189e8ac2,APPROVED,2022-11-23T09:52:21.622000Z,2022-11-23T12:00:22.507000Z,2022-11-28T10:00:42.109000Z,2022-11-23T12:00:22.858027Z,7681,C1EI1MLP,2029,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
637ded639892f37becdd9e76,5789972670c76a00012433b3,APPROVED,2022-11-23T09:52:35.832000Z,2022-11-23T11:31:33.175000Z,2022-11-28T10:00:42.211000Z,2022-11-23T11:31:33.552501Z,5938,C1EI1MLP,1101,"English, Spanish",41,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,
637ded97de287134b5a236f5,5d00bb3b51669b000136a986,APPROVED,2022-11-23T09:53:31.891000Z,2022-11-23T11:52:18.604000Z,2022-11-28T10:00:42.312000Z,2022-11-23T11:52:19.019408Z,7127,C1EI1MLP,626,"Slovenian, Polish, Russian, Czech, English",40,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
637ded9e070113f3272f0bf6,5e999ce87c90241d0009d8c5,APPROVED,2022-11-23T09:53:34.513000Z,2022-11-23T11:34:23.319000Z,2022-11-28T10:00:42.411000Z,2022-11-23T11:34:23.648536Z,6049,C1EI1MLP,214,"English, French, Italian, Polish, Spanish",27,Female,White,Poland,Spain,Poland,Polish,Yes,Unemployed (and job seeking),
637dee3cf783649704616607,617406fbfced12169896d158,APPROVED,2022-11-23T09:57:58.530000Z,2022-11-23T11:33:01.924000Z,2022-11-28T10:00:42.515000Z,2022-11-23T11:33:02.449480Z,5704,C1EI1MLP,740,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
637def5cde287134b5a23715,5de42a01a7cb2401ccc682c3,APPROVED,2022-11-23T10:01:00.179000Z,2022-11-23T12:56:30.014000Z,2022-11-28T10:00:42.724000Z,2022-11-23T12:56:30.489334Z,10530,C1EI1MLP,389,"Polish, English",32,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
637def5c9d959f84750c7e57,610a5da4bc12c2340a6a0051,APPROVED,2022-11-23T10:06:37.289000Z,2022-11-23T12:04:31.466000Z,2022-11-28T10:00:42.619000Z,2022-11-23T12:04:31.860768Z,7075,C1EI1MLP,262,"English, Afrikaans",30,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,
637defcedbeea9027a31926f,591a1f4800a5650001276188,APPROVED,2022-11-23T10:02:54.107000Z,2022-11-23T11:37:38.390000Z,2022-11-28T10:00:42.825000Z,2022-11-23T11:37:38.880704Z,5685,C1EI1MLP,1663,"English, German",38,Male,White,Germany,Germany,Germany,German,No,Full-Time,
637df01a59e122aa7c6a8f90,60e07fb75b201859ff688f91,APPROVED,2022-11-23T10:04:39.670000Z,2022-11-23T11:33:00.215000Z,2022-11-28T10:00:42.927000Z,2022-11-23T11:33:00.727777Z,5301,C1EI1MLP,110,"Afrikaans, English",21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),
637dfade7cf37b4dd5d9e1c5,60b8db5feb283b86cce8de9f,APPROVED,2022-11-23T10:56:39.871000Z,2022-11-23T12:27:53.535000Z,2022-11-28T10:00:43.030000Z,2022-11-23T12:27:53.919933Z,5474,C1EI1MLP,446,"English, Hungarian",31,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,
637dfc212396fa155c969c06,616c3cbc9f45e7120b08bad6,APPROVED,2022-11-23T10:55:34.361000Z,2022-11-23T12:55:55.309000Z,2022-11-28T10:00:43.133000Z,2022-11-23T12:55:55.701444Z,7221,C1EI1MLP,209,"Latvian, English",32,Male,White,Latvia,Latvia,Latvia,Latvian,Yes,Full-Time,
637dfc9b6050b3079dc681a0,5b8c8e7d0c740e00019d55c3,APPROVED,2022-11-23T10:58:26.199000Z,2022-11-23T12:42:52.295000Z,2022-11-28T10:00:43.236000Z,2022-11-23T12:42:52.752408Z,6267,C1EI1MLP,1061,"English, Spanish",37,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
637e1f1be2e1f95dba500c29,58ae2cb09e040a000139af76,APPROVED,2022-11-23T13:24:45.581000Z,2022-11-23T15:10:13.064000Z,2022-11-28T10:00:43.346000Z,2022-11-23T15:10:13.429217Z,6328,C1EI1MLP,459,"English, Tamil",30,Male,Asian,Sri Lanka,United Kingdom,Sri Lanka,English,No,Full-Time,
637e272a3688f96707b377ef,60087e9189ddb34b79b08be5,APPROVED,2022-11-23T13:59:06.494000Z,2022-11-23T16:55:35.398000Z,2022-11-28T10:00:43.451000Z,2022-11-23T16:55:47.828597Z,10589,C1EI1MLP,374,"Polish, German, English, French, Italian",27,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,
637deced5530dc7aeed7df22,608c349d8e7f57e8f84d3a27,RETURNED,2022-11-23T09:50:37.939000Z,,,,,,596,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decee674720ae6d20a4d9,5da03c3607c83700140a3d8f,RETURNED,2022-11-23T10:00:38.590000Z,,,,,,667,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637deceeb867c91984ed3913,60ec51c51a3158a50ded8a3e,RETURNED,2022-11-23T09:51:55.780000Z,,,,,,967,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decef6d4f250d9971be1a,62ce97db1fa788670dea28c2,RETURNED,2022-11-23T09:50:46.776000Z,,,,,,977,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decef79ca716f67134d54,63468b5809bf04222262bfed,RETURNED,2022-11-23T09:51:05.133000Z,,,,,,1883,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decefe5d4c9efdc2b492e,62b354926116305375200028,RETURNED,2022-11-23T09:50:39.798000Z,,,,,,902,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf02be21dd9d4494668,5d91b8d917c93c00139b672b,RETURNED,2022-11-23T09:51:02.617000Z,,,,,,622,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf26d4f250d9971be1d,5f61f7f59df6ca1bfe6a8a89,RETURNED,2022-11-23T09:50:44.623000Z,,,,,,1966,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf2ad7d2f26c6494667,5eac8f806d7f5112644ce460,RETURNED,2022-11-23T09:50:46.444000Z,2022-11-23T11:24:20.129000Z,,2022-11-23T11:24:20.559000Z,,C1EI1MLP,587,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf44a1ced83bc82c811,612cb8ab5ad60fc4504e073f,RETURNED,2022-11-23T09:50:44.731000Z,,,,,,1410,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf699a7f788356c7b6e,5f075086646b9a32a8238dba,RETURNED,2022-11-23T09:51:00.162000Z,,,,,,443,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf6ee1948ee322594dd,5739859f12d1d8000735c216,RETURNED,2022-11-23T09:50:59.484000Z,,,,,,3480,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf76791e8b1fd2f0be6,62aa3f6be69568c00d1caf30,RETURNED,2022-11-23T09:51:00.272000Z,,,,,,1106,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf8a195ab43736c7b6e,602bbc6dcc465135b89fa867,RETURNED,2022-11-23T10:01:00.018000Z,,,,,,327,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637decf98bbf979815191728,614ee866eb22f6b60f499a91,RETURNED,2022-11-23T09:50:53.796000Z,,,,,,1562,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637ded024371563c4be4270e,608f11069798d0a9503630dc,RETURNED,2022-11-23T10:01:00.018000Z,,,,,,151,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637ded02727040a6bfd66317,5e8cc1a3e6592d059b4c6a14,RETURNED,2022-11-23T09:50:58.932000Z,,,,,,535,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637e0f8b46f2302b37bdc98b,604b169fe4b7991ec08da3a6,RETURNED,2022-11-23T12:18:19.429000Z,,,,,,2784,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
637dc93e15b564338aa34ed9,60085b13f2ffe0445918dd6c,APPROVED,2022-11-23T07:22:09.189000Z,2022-11-23T09:39:14.719000Z,2022-11-28T10:00:37.640000Z,2022-11-23T09:39:16.182000Z,8226,C1EI1MLP,74,"English, Afrikaans",21,Male,White,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),Not Applicable
637deceb065b189536ca933f,5fbae54831099083583afff0,APPROVED,2022-11-23T09:50:50.744000Z,2022-11-23T11:49:23.220000Z,2022-11-28T10:00:37.745000Z,2022-11-23T11:49:23.548000Z,7113,C1EI1MLP,1761,English,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
637dececa38388e47f9fe81a,60ddfb3db6a71ad9ba75e387,APPROVED,2022-11-23T09:59:51.729000Z,2022-11-23T11:43:00.483000Z,2022-11-28T10:00:37.841000Z,2022-11-23T11:43:01.108000Z,6189,C1EI1MLP,990,English,21,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking),Not Applicable
637deced70ec20dcfea236e5,5baf6705848bbd0001d6fc8a,APPROVED,2022-11-23T09:52:56.984000Z,2022-11-23T11:43:09.677000Z,2022-11-28T10:00:37.944000Z,2022-11-23T11:43:10.044000Z,6613,C1EI1MLP,1962,"German, Italian, English, French, Polish",29,Female,White,Poland,Poland,Poland,English,No,Full-Time,Not Applicable
637decef3867b370e8571593,5df2235d5a34251266ea645e,APPROVED,2022-11-23T09:50:39.948000Z,2022-11-23T12:23:00.342000Z,2022-11-28T10:00:38.051000Z,2022-11-23T12:23:00.762000Z,9141,C1EI1MLP,880,"English, Hungarian",27,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking),Not Applicable
