consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,a,1,1.965,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,space,22.201,space,1.935,c,13.707,c,36.218,d,17.903,b,19.503,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.322,y,2.123,1,1.072,0,0,0,0,1,planet.png,planet.png,basket.png,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.457,0,1,1,1,1,planet.png,planet.png,basket.png,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,a,1,2.399,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,space,12.652,space,1.403,c,11.105,c,21.989,b,32.419,b,18.851,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,space,44.206,6,1,2.755,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.059,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.208,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.871,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.994,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.305,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.056,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.722,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.009,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.905,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.789,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.839,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.623,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.855,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.155,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.771,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.805,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.891,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.727,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.791,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f8d62a678e62303a62ed8bd,001,2022-12-08_09h23.29.226,study3,2021.1.3,MacIntel,56.6893424,5f8d62a678e62303a62ed8bd,639196b66de4c8b2f2d051a0,6391ace4563c414120462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
