consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
space,7.7112,y,11.9962,1,2.636,0,0,0,0,1,planet.png,planet.png,basket.png,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,19.2065,0,1,1,1,1,planet.png,planet.png,basket.png,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,a,1,16.071,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,space,14.6441,space,19.8599,c,17.0181,c,13.0539,b,17.0724,b,26.3609,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6.0857,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.6481,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.241,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.2819,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.7612,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,compass.png,tree.png,bell.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.7936,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3923,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.3064,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.2327,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2.0264,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2816,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.3764,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3672,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2.0472,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.6064,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.9839,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.152,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.5131,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2.598,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1682,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.5303,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2022,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5dc5da21d999de45a504651b,001,2023-08-12_12h19.42.382,study6,2022.2.5,Win32,54.66870763,5dc5da21d999de45a504651b,64d6e2ce8cb7a97160018342,64d76ab884516d6ee8a4302b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2.6832,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
