consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
space,74.606,y,118.0349,1,1.4251,0,0,0,0,1,planet.png,planet.png,basket.png,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.7028,0,1,1,1,1,planet.png,planet.png,basket.png,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,a,1,8.1675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,space,61.9379,space,39.707,c,49.0411,c,14.8018,b,15.1508,b,48.5081,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,space,65.5097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,3.3848,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.6829,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3.5192,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.915,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.6302,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.0338,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2.1863,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.5516,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.6962,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.2176,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.685,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8053,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0692,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9523,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0841,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9524,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
