consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran,key_resp_29.rt
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,84,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.3279,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,85,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.2144,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,86,86,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8278,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,87,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.1826,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,88,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.816,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,89,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1874,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.0896,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,91,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7951,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,92,92,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0356,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,93,93,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.2132,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94,94,94,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8294,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,95,95,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.0411,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,96,96,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8753,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,97,97,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.0628,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,98,98,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8265,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,99,99,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.2869,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.932,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,101,101,101,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0.3545,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.5491,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,102,102,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0839,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,103,103,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.3621,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,104,104,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.2723,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,105,105,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.0507,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,106,106,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.2176,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,107,107,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0062,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,108,108,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.365,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,109,109,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9954,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,110,110,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0519,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,111,111,111,1,train.png,tree.png,planet.png,1,6.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0245,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,112,112,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8761,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,113,113,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.4933,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,114,114,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.416,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,115,115,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.2702,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,116,116,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-12-08_15h48.42.226,study3,2021.1.3,Win32,144.0507058,5d67b6d92b7448000173d95a,639196b66de4c8b2f2d051a0,6391f90dbd8d87b008026b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9724,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
