consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
space,19.8557,y,5.0169,1,2.4745,0,0,0,0,1,planet.png,planet.png,basket.png,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.8218,0,1,1,1,1,planet.png,planet.png,basket.png,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,a,1,5.5025,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,space,14.3179,space,22.9979,c,16.3893,c,21.9406,d,30.8031,b,31.6694,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.7023,y,1.4241,1,0.1979,0,0,0,0,1,planet.png,planet.png,basket.png,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.2192,0,1,1,1,1,planet.png,planet.png,basket.png,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,a,1,1.9482,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,space,8.1459,space,9.9447,c,7.9504,c,8.2187,b,5.667,b,3.0843,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.3197,6,1,0.8616,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.5356,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9775,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.4503,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6138,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f9c70519242e010e0f1c608,001,2022-12-08_09h19.12.832,study3,2021.1.3,Win32,60.08893162,5f9c70519242e010e0f1c608,639196b66de4c8b2f2d051a0,63919df5c0e908b237a88b13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3471,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
