consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_36.keys,key_resp_36.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_reval_choice_2.keys,transition_reval_choice_2.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
space,10.2314,y,2751.0646,1,0.9487,0,0,0,1,1,planet.png,planet.png,basket.png,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.4733,0,1,1,0,1,planet.png,planet.png,basket.png,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,a,1,4.2226,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,space,24.6101,space,23.2966,c,12.5258,d,31.2833,b,25.5259,b,82.1233,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.0209,y,1.4596,1,1.0783,0,0,0,0,1,planet.png,planet.png,basket.png,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.3886,0,1,1,1,1,planet.png,planet.png,basket.png,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,a,1,0.9704,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,space,1.3354,space,1.4834,c,7.4259,c,7.0322,b,28.5918,b,1.7864,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.9645,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.583,,0,0,0,0,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.3163,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.901,,0,1,1,1,1,planet.png,bell.png,train.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.5982,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.1295,,0,2,2,2,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3458,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4202,,0,3,3,3,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8968,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4227,,0,4,4,4,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3554,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5118,,0,5,5,5,1,planet.png,bell.png,train.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6145,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.51,,0,6,6,6,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8383,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3453,,0,7,7,7,1,planet.png,unicorn.png,window.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3643,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fac2995bbe58415e0ac6a1e,001,2023-06-22_15h51.02.726,study5_pr_2,2022.2.5,Win32,24.00384061,5fac2995bbe58415e0ac6a1e,64944c9a5850536c27178b39,649451999f0af13d8262eb4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3568,,0,8,8,8,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
