Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
649450cac222deea1931cf52,5f0333df099f494ed223e66a,APPROVED,2023-06-22T13:46:54.657000Z,2023-06-22T14:40:39.001000Z,2023-06-25T15:17:31.698000Z,2023-06-22T14:42:06.017245Z,3225,C1EI1MLP,363,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649450f0aece8b7e7cfb0e6a,6165d04961f94aba783d4529,APPROVED,2023-06-22T13:47:32.353000Z,2023-06-22T14:37:01.244000Z,2023-06-25T15:17:31.898000Z,2023-06-22T14:37:01.749041Z,2969,C1EI1MLP,118,"Afrikaans, Chinese, English",24,Female,White,Zimbabwe,Spain,South Africa,English,No,Full-Time,
6494512fb65892d5d9ec7152,61486056bf28edc17582494b,APPROVED,2023-06-22T13:48:42.211000Z,2023-06-22T14:44:58.586000Z,2023-06-25T15:17:32.090000Z,2023-06-22T14:45:00.179510Z,3377,C1EI1MLP,198,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6494518f4139ba7f7702723d,5ea5ce7be9fb245c8d7deded,APPROVED,2023-06-22T13:50:41.585000Z,2023-06-22T14:34:21.419000Z,2023-06-25T15:17:32.277000Z,2023-06-22T14:34:22.143903Z,2620,C1EI1MLP,726,"Spanish, English",34,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,
6494519149b9f4323df68196,61141c855eb58d6a4e3d8d5b,APPROVED,2023-06-22T13:50:09.129000Z,2023-06-22T14:56:52.217000Z,2023-06-25T15:17:32.460000Z,2023-06-22T14:56:52.712322Z,4004,C1EI1MLP,456,"English, Spanish",26,Female,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),
649451999f0af13d8262eb4e,5fac2995bbe58415e0ac6a1e,APPROVED,2023-06-22T13:50:17.196000Z,2023-06-22T15:22:22.611000Z,2023-06-25T15:17:32.654000Z,2023-06-22T15:22:23.122561Z,5526,C1EI1MLP,212,"Spanish, English",22,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),
649451b84d22016665f2da2c,647c948b332d16c3579c4c9c,APPROVED,2023-06-22T13:51:03.559000Z,2023-06-22T14:56:00.112000Z,2023-06-25T15:17:32.843000Z,2023-06-22T14:56:00.606835Z,3897,C1EI1MLP,4,"English, French",20,Female,White,France,France,France,French,Yes,Part-Time,
649451b9fc82ced80b2d4ccb,61503885693f6ebde3f2fcbc,APPROVED,2023-06-22T13:59:31.404000Z,2023-06-22T15:09:24.380000Z,2023-06-25T15:17:33.034000Z,2023-06-22T15:09:24.835496Z,4193,C1EI1MLP,317,"English, Spanish",22,Female,Other,Argentina,Spain,Argentina,Spanish,DATA_EXPIRED,DATA_EXPIRED,
649451bd5c60d15a3431cef9,5c61b5da31489a0001fa81c5,APPROVED,2023-06-22T13:50:58.083000Z,2023-06-22T14:42:02.071000Z,2023-06-25T15:17:33.226000Z,2023-06-22T14:42:22.535345Z,3064,C1EI1MLP,1574,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
649451c7af7b7fd984b38a9f,60017e06ec9b1e03b7f52c62,APPROVED,2023-06-22T13:51:34.975000Z,2023-06-22T14:42:49.497000Z,2023-06-25T15:17:33.414000Z,2023-06-22T14:42:49.936484Z,3075,C1EI1MLP,222,"Catalan, Spanish, English",35,Female,White,Spain,Spain,Spain,Catalan,Yes,Full-Time,
64945202dae4abfec946ecba,60df7ffed00034efd9a002c1,APPROVED,2023-06-22T13:52:11.532000Z,2023-06-22T14:56:26.623000Z,2023-06-26T05:10:15.338000Z,2023-06-22T14:56:27.172433Z,3856,NOCODE,57,English,47,Female,White,Ireland,Ireland,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6494521e04c60fb13fa76774,616f468bb251489045e6d9f5,APPROVED,2023-06-22T13:52:54.912000Z,2023-06-22T14:58:13.786000Z,2023-06-25T15:17:33.604000Z,2023-06-22T14:58:17.968945Z,3919,C1EI1MLP,116,"Catalan, English, Spanish",20,Female,White,"Venezuela, Bolivarian Republic of",Spain,"Venezuela, Bolivarian Republic of",Spanish,Yes,Other,
649452454d4c19d9dfbc6324,5ada203ce34a050001b85276,APPROVED,2023-06-22T13:53:09.835000Z,2023-06-22T14:54:49.533000Z,2023-06-25T15:17:33.801000Z,2023-06-22T14:54:50.022566Z,3700,C1EI1MLP,688,"English, Spanish",56,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,
64945282ab3ec290ff2f5856,593ac6bf06c3b80001d67167,APPROVED,2023-06-22T13:54:10.539000Z,2023-06-22T15:04:46.683000Z,2023-06-25T15:17:33.997000Z,2023-06-22T15:04:52.627184Z,4237,C1EI1MLP,474,"English, Catalan, Spanish",35,Male,White,Spain,Spain,Spain,English,No,Full-Time,
6494529cc7dea6d4f3b3bc94,5fe93b6dad8fba884beb4035,APPROVED,2023-06-22T13:54:36.844000Z,2023-06-22T14:47:43.641000Z,2023-06-26T05:10:15.548000Z,2023-06-22T14:47:44.166878Z,3187,NOCODE,505,"English, Spanish",31,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
649452acac0e2160df7ca73f,6486095a473feb3d3607d3de,APPROVED,2023-06-22T13:54:58.194000Z,2023-06-22T14:44:14.086000Z,2023-06-25T15:17:34.190000Z,2023-06-22T14:44:15.040591Z,2956,C1EI1MLP,4,"French, English",20,Female,White,France,France,France,French,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
649452d756ad853e2aa52b17,5ecee03e0e92803029b7ad82,APPROVED,2023-06-22T13:55:35.663000Z,2023-06-22T14:53:35.082000Z,2023-06-25T15:17:34.374000Z,2023-06-22T14:53:35.890110Z,3480,C1EI1MLP,855,"Basque, English, Spanish",47,Male,White,Spain,Spain,Spain,Spanish,Yes,Full-Time,
649452dfb4d19ce4fee2ea0d,63ec351e54d94aea80599640,APPROVED,2023-06-22T13:55:49.021000Z,2023-06-22T14:41:48.761000Z,2023-06-25T15:17:34.570000Z,2023-06-22T14:42:14.773767Z,2760,C1EI1MLP,224,English,49,Male,Black,DATA_EXPIRED,United States,United States,English,No,Full-Time,
649452fffd77dc3ac6e1d85b,615b622cad37e6586f139c40,APPROVED,2023-06-22T13:56:15.016000Z,2023-06-22T15:01:57.570000Z,2023-06-25T15:17:34.770000Z,2023-06-22T15:01:58.084154Z,3943,C1EI1MLP,310,"English, Spanish",35,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
6494530c3596a603b0e2e9a0,5eb989cc2549e1094d55eb35,APPROVED,2023-06-22T13:56:28.058000Z,2023-06-22T14:53:14.522000Z,2023-06-25T15:17:34.986000Z,2023-06-22T14:53:15.027508Z,3407,C1EI1MLP,488,"English, Spanish, French",37,Male,White,Belgium,Spain,Belgium,French,No,Full-Time,
6494531cca5a8218a5fb0e51,6146ecd3f9931f9e8a9d8cc4,APPROVED,2023-06-22T13:57:13.444000Z,2023-06-22T14:42:27.615000Z,2023-06-25T15:17:35.182000Z,2023-06-22T14:42:28.209843Z,2715,C1EI1MLP,382,English,36,Female,White,United Kingdom,United Kingdom,Ireland,English,Yes,Full-Time,
6494531fbb8afb418031cef6,606e2ea0c4bd646aee2f2d7f,APPROVED,2023-06-22T13:56:49.642000Z,2023-06-22T14:43:45.735000Z,2023-06-25T15:17:35.387000Z,2023-06-22T14:43:46.393198Z,2817,C1EI1MLP,386,"Catalan, Spanish, English",24,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
64945321de25cb17fc0f146f,644570d57bfa2bc1597e4982,APPROVED,2023-06-22T13:56:53.847000Z,2023-06-22T14:54:09.365000Z,2023-06-25T15:17:35.576000Z,2023-06-22T14:54:09.844848Z,3436,C1EI1MLP,115,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6494532530f57642abc6d9e8,5d3dd59e791fe2001673f587,APPROVED,2023-06-22T13:56:56.442000Z,2023-06-22T15:44:44.769000Z,2023-06-25T15:17:35.779000Z,2023-06-22T15:44:45.275468Z,6469,C1EI1MLP,556,English,39,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649453379a2e16fe62c14550,64528b2eab91e42afd72c9c6,APPROVED,2023-06-22T13:57:19.314000Z,2023-06-22T14:49:22.082000Z,2023-06-25T15:17:35.980000Z,2023-06-22T14:49:22.531861Z,3123,C1EI1MLP,38,English,28,Male,White,Germany,Germany,Germany,German,No,Full-Time,
649453437da92e53c3a47539,595e7974af78da0001a21c3a,APPROVED,2023-06-22T13:57:29.238000Z,2023-06-22T15:05:00.843000Z,2023-06-25T15:17:36.191000Z,2023-06-22T15:05:01.346417Z,4052,C1EI1MLP,2049,"Afrikaans, English",47,Female,White,South Africa,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
649453666a6f5ffe9a2f585b,63ebbd2e45a16584b49227f1,APPROVED,2023-06-22T13:58:09.431000Z,2023-06-22T16:06:32.970000Z,2023-06-26T05:10:15.752000Z,2023-06-22T16:06:35.122030Z,7704,NOCODE,155,English,52,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64945370bb8afb418031cf13,5fff11332f30d263176fa57f,APPROVED,2023-06-22T13:58:17.935000Z,2023-06-22T14:46:40.860000Z,2023-06-25T15:17:36.381000Z,2023-06-22T14:46:41.321769Z,2903,C1EI1MLP,289,English,36,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time,
64945377fa50054da7cbe306,5fa07dede702970d23d31333,APPROVED,2023-06-22T13:58:19.348000Z,2023-06-22T14:44:06.693000Z,2023-06-25T15:17:36.574000Z,2023-06-22T14:44:07.189164Z,2748,C1EI1MLP,162,"Albanian, English, Greek",30,Male,White,Albania,United Kingdom,Greece,Greek,DATA_EXPIRED,DATA_EXPIRED,
649453787b89c501cecbe521,5e33190a5a41122e93c40989,APPROVED,2023-06-22T13:58:21.364000Z,2023-06-22T14:44:47.979000Z,2023-06-25T15:17:36.756000Z,2023-06-22T14:44:48.491815Z,2787,C1EI1MLP,775,English,51,Female,White,Australia,United Kingdom,Australia,Russian,DATA_EXPIRED,DATA_EXPIRED,
649453a6fed74b8c6472e765,5ec96e3609117f0a67231842,APPROVED,2023-06-22T13:59:02.724000Z,2023-06-22T14:42:01.264000Z,2023-06-25T15:17:36.945000Z,2023-06-22T14:42:16.114790Z,2579,C1EI1MLP,1302,English,51,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time,
649453a7b12b9b5dfd9b056b,645d03230f6cd9171b72e384,APPROVED,2023-06-22T13:59:14.660000Z,2023-06-22T14:58:40.793000Z,2023-06-25T15:17:37.132000Z,2023-06-22T14:58:41.313461Z,3567,C1EI1MLP,42,English,35,Male,Black,Nigeria,Germany,Nigeria,English,No,Full-Time,
649453ac6a6f5ffe9a2f5867,64515c792a30024af0090103,APPROVED,2023-06-22T13:59:15.534000Z,2023-06-22T14:47:54.713000Z,2023-06-25T15:17:37.320000Z,2023-06-22T14:47:55.238945Z,2920,C1EI1MLP,34,"English, German, Italian",50,Male,White,Germany,Germany,Italy,German,No,Part-Time,
649453ae8232438cea82c729,5c51d18698b0ff000110da96,APPROVED,2023-06-22T13:59:40.400000Z,2023-06-22T14:58:05.186000Z,2023-06-25T15:17:37.509000Z,2023-06-22T14:58:06.174298Z,3505,C1EI1MLP,1418,English,39,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
649453b3a505b8d0d856b88d,56e20623ec0fdd000b41cef4,APPROVED,2023-06-22T13:59:19.285000Z,2023-06-22T15:04:10.208000Z,2023-06-25T15:17:37.703000Z,2023-06-22T15:04:10.716344Z,3891,C1EI1MLP,212,"German, English",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
649453c0e92408aed18a183c,63f8c22575a1b5631333e8d3,APPROVED,2023-06-22T14:01:21.593000Z,2023-06-22T14:55:57.123000Z,2023-06-25T15:17:37.897000Z,2023-06-22T14:55:59.089955Z,3276,C1EI1MLP,154,English,46,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other,
649453c6841b554165dd602e,606cc5fb30c86cca36c21a24,APPROVED,2023-06-22T13:59:36.940000Z,2023-06-22T14:40:30.926000Z,2023-06-25T15:17:38.111000Z,2023-06-22T14:42:04.639754Z,2454,C1EI1MLP,293,"English, Spanish",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649453e69a2e16fe62c14580,5996ec910ed7ae0001991755,APPROVED,2023-06-22T14:00:06.917000Z,2023-06-22T15:04:07.660000Z,2023-06-25T15:17:39.002000Z,2023-06-22T15:04:08.106806Z,3841,C1EI1MLP,308,"English, Gaelic",30,Female,White,Ireland,Ireland,Ireland,English,No,DATA_EXPIRED,
649453f6b6fe6535705c0898,5ea95fde78752603f5c8a490,APPROVED,2023-06-22T14:00:26.716000Z,2023-06-22T14:52:07.366000Z,2023-06-25T15:17:39.207000Z,2023-06-22T14:52:07.918017Z,3101,C1EI1MLP,188,English,22,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649454059aab87aa5c95573d,5c7ceda01d2afc0001f4ad1d,APPROVED,2023-06-22T14:00:37.471000Z,2023-06-22T14:51:15.656000Z,2023-06-25T15:17:39.415000Z,2023-06-22T14:51:16.178332Z,3039,C1EI1MLP,940,English,43,Male,White,Ireland,Ireland,Ireland,English,No,Part-Time,
64945407bf18beaf859ce57a,605c64f318cd6fa0d8fef2b0,APPROVED,2023-06-22T14:00:39.232000Z,2023-06-22T15:08:08.180000Z,2023-06-25T15:17:39.617000Z,2023-06-22T15:08:08.672266Z,4049,C1EI1MLP,312,"Spanish, English",45,Male,Other,Peru,Spain,Peru,Spanish,No,Full-Time,
6494540af08195398f90a6bd,5baa21188a01680001ff1a6f,APPROVED,2023-06-22T14:00:47.208000Z,2023-06-22T15:14:19.374000Z,2023-06-26T05:10:15.944000Z,2023-06-22T15:14:20.126915Z,4413,NOCODE,979,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time,
6494540b8368f8573abbb141,64791d0894d96538c9bbd6ef,APPROVED,2023-06-22T14:00:43.754000Z,2023-06-22T14:47:00.853000Z,2023-06-25T15:17:39.824000Z,2023-06-22T14:47:01.306373Z,2778,C1EI1MLP,17,"English, French, Romanian",36,Male,White,Romania,France,France,English,No,Other,
6494541ab564a3e64ee1d823,612cd9f34adcee82f65685a1,APPROVED,2023-06-22T14:00:58.330000Z,2023-06-22T14:47:49.365000Z,2023-06-25T15:17:40.030000Z,2023-06-22T14:47:49.847839Z,2812,C1EI1MLP,384,"English, Spanish",24,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
6494541eef528614f1178b4b,60db302f9c0d570c7f2e7653,APPROVED,2023-06-22T14:01:24.794000Z,2023-06-22T14:48:33.602000Z,2023-06-25T15:17:40.224000Z,2023-06-22T14:48:34.096983Z,2829,C1EI1MLP,414,"English, French",20,Female,White,France,France,France,French,Yes,Unemployed (and job seeking),
6494544a63723bccb6b64bd7,60c1042feef36a30f677c2ca,APPROVED,2023-06-22T14:10:17.234000Z,2023-06-22T14:57:37.971000Z,2023-06-25T15:17:40.411000Z,2023-06-22T14:57:38.802383Z,2841,C1EI1MLP,45,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649454544ef4d82f489ce582,5dd5a5f25a40f256e14e7908,APPROVED,2023-06-22T14:02:15.553000Z,2023-06-22T15:00:59.805000Z,2023-06-25T15:17:40.614000Z,2023-06-22T15:01:00.696215Z,3525,C1EI1MLP,241,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
64945454ba38033923c355d1,5db85ef927db78000dcd3d5c,APPROVED,2023-06-22T14:02:04.066000Z,2023-06-22T14:46:23.315000Z,2023-06-25T15:17:40.813000Z,2023-06-22T14:46:23.832640Z,2660,C1EI1MLP,553,"Chinese, English, Spanish",28,Female,Asian,China,Spain,China,Chinese,Yes,Full-Time,
649454553e8092eb45b0ed61,642da8d6414249fa3f227e4a,APPROVED,2023-06-22T14:02:03.056000Z,2023-06-22T15:00:41.239000Z,2023-06-25T15:17:41.013000Z,2023-06-22T15:00:41.761364Z,3519,C1EI1MLP,132,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6494546260ee31fa11ae783c,610d91fb481741bc2c13fef2,APPROVED,2023-06-22T14:02:10.289000Z,2023-06-22T15:23:15.770000Z,2023-06-25T15:17:41.209000Z,2023-06-22T15:23:16.289436Z,4866,C1EI1MLP,241,"Catalan, English, Portuguese, Spanish",21,Female,Mixed,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
64945463e035d43b8f027228,610a52647a452dee7ca89360,APPROVED,2023-06-22T14:05:26.785000Z,2023-06-22T14:57:41.421000Z,2023-06-25T15:17:41.404000Z,2023-06-22T14:57:42.014098Z,3135,C1EI1MLP,272,"English, Spanish",25,Male,White,Spain,Spain,Spain,Spanish,Yes,Other,
64945476eed219ea39468549,57d8a0cbc3e5930001445ccf,APPROVED,2023-06-22T14:10:03.482000Z,2023-06-22T15:13:34.132000Z,2023-06-25T15:17:41.593000Z,2023-06-22T15:13:34.600733Z,3811,C1EI1MLP,401,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6494556490ab916ecb34a152,64749fdef14c24826edc6c42,APPROVED,2023-06-22T14:07:03.979000Z,2023-06-22T15:00:47.590000Z,2023-06-25T15:17:41.795000Z,2023-06-22T15:00:51.146664Z,3224,C1EI1MLP,23,"English, German",18,Male,White,Germany,Germany,Germany,German,Yes,Part-Time,
6494557391538db6a272e77d,6453c2df1b56ea2d0b96df79,APPROVED,2023-06-22T14:06:43.239000Z,2023-06-22T15:48:52.971000Z,2023-06-25T15:17:42.012000Z,2023-06-22T15:48:54.494982Z,6130,C1EI1MLP,36,"Spanish, English",24,Male,White,Spain,Spain,Spain,Spanish,No,Part-Time,
64945573f02633893fa7433d,63854461a495c185d2f5fa24,APPROVED,2023-06-22T14:07:04.674000Z,2023-06-22T14:52:11.539000Z,2023-06-25T15:17:42.210000Z,2023-06-22T14:52:12.013721Z,2707,C1EI1MLP,194,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
649455863f66997427986308,5ef51aba15f99816f8c28b52,APPROVED,2023-06-22T14:07:13.077000Z,2023-06-22T14:45:46.818000Z,2023-06-25T15:17:42.413000Z,2023-06-22T14:45:47.391002Z,2314,C1EI1MLP,146,"Bulgarian, English, German",42,Female,White,Bulgaria,United Kingdom,United Kingdom,Bulgarian,No,Full-Time,
649455a107a01c331c1dc8e8,5c329fab10677f0001de116a,APPROVED,2023-06-22T14:07:33.725000Z,2023-06-22T14:55:23.094000Z,2023-06-25T15:17:42.625000Z,2023-06-22T14:55:27.303212Z,2870,C1EI1MLP,849,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
649455fccdc5456a85fb0e44,5cf2ceada14d6b0019cfb019,APPROVED,2023-06-22T14:09:04.394000Z,2023-06-22T15:04:58.704000Z,2023-06-25T15:17:42.830000Z,2023-06-22T15:04:59.289048Z,3355,C1EI1MLP,83,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
64945626f2158ed95c6bdfc7,5aead7e42ef8f800014af4a5,APPROVED,2023-06-22T14:09:45.187000Z,2023-06-22T14:59:21.002000Z,2023-06-25T15:17:43.084000Z,2023-06-22T14:59:21.506098Z,2976,C1EI1MLP,528,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6494564e43bd51b373a47597,5d64f820c94fbf0001addee8,APPROVED,2023-06-22T14:13:23.435000Z,2023-06-22T15:07:03.998000Z,2023-06-25T15:17:43.328000Z,2023-06-22T15:07:04.427850Z,3221,C1EI1MLP,660,"English, French",33,Male,White,France,France,France,French,No,Unemployed (and job seeking),
6494567c7131a59eb74684d6,614b94457a6ec7a724e0ffd6,APPROVED,2023-06-22T14:11:13.112000Z,2023-06-22T15:02:32.143000Z,2023-06-25T15:17:43.545000Z,2023-06-22T15:02:33.110749Z,3080,C1EI1MLP,304,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649456aa731ff6665e3bd661,62a447d91e71bfacd2e8c006,APPROVED,2023-06-22T14:11:54.404000Z,2023-06-22T15:02:42.860000Z,2023-06-25T15:17:43.753000Z,2023-06-22T15:02:43.291333Z,3049,C1EI1MLP,591,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
649456dd38cdde38769c0534,6476e433c1ca7aeb899b85f2,APPROVED,2023-06-22T14:13:08.116000Z,2023-06-22T14:54:28.878000Z,2023-06-26T05:10:16.139000Z,2023-06-22T14:54:29.602959Z,2481,NOCODE,38,"German, English",31,Male,White,Germany,Germany,Germany,German,Yes,Full-Time,
649456fcbc48de0d51b0ed7c,63ee09a8b6db0d49e7c72de4,APPROVED,2023-06-22T14:13:21.787000Z,2023-06-22T15:08:27.264000Z,2023-06-25T15:17:43.953000Z,2023-06-22T15:08:27.712108Z,3306,C1EI1MLP,233,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6494577bccefe03a9cc355d6,5ef08aa7177a735c78ffbf40,APPROVED,2023-06-22T14:15:34.612000Z,2023-06-22T15:26:20.546000Z,2023-06-25T15:17:44.159000Z,2023-06-22T15:26:21.206059Z,4246,C1EI1MLP,829,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),
64945780d1e3a418888017f7,56a8bb427f2472000b9522f6,APPROVED,2023-06-22T14:15:44.233000Z,2023-06-22T15:15:47.330000Z,2023-06-25T15:17:44.359000Z,2023-06-22T15:15:47.795834Z,3604,C1EI1MLP,1946,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
649457c425b1cde66ac6d997,6310b3b209ed474f82b5a44d,APPROVED,2023-06-22T14:16:45.196000Z,2023-06-22T15:24:24.746000Z,2023-06-25T15:17:44.560000Z,2023-06-22T15:24:25.192478Z,4060,C1EI1MLP,484,"English, Other",25,Male,White,Poland,United Kingdom,Poland,Polish,No,Full-Time,
6494587fc312e5b3a0bbb146,5fd6b4a35025425f9acafb30,APPROVED,2023-06-22T14:20:10.057000Z,2023-06-22T15:30:17.932000Z,2023-06-25T15:17:44.783000Z,2023-06-22T15:30:28.685061Z,4208,C1EI1MLP,934,"English, Arabic",38,Female,Other,Palestinian Territory,United Kingdom,Palestinian Territory,Arabic,No,Part-Time,
649458f063597db6e14684d8,648099f11700d769a2e9034a,APPROVED,2023-06-22T14:21:44.699000Z,2023-06-22T15:21:33.130000Z,2023-06-25T15:17:45.017000Z,2023-06-22T15:21:37.257882Z,3589,C1EI1MLP,22,"English, French, German",38,Male,Mixed,Germany,Germany,Germany,German,No,Full-Time,
6494592aec0beaff5eeb337c,5c36415362073c000166c847,APPROVED,2023-06-22T14:22:41.144000Z,2023-06-22T15:18:58.089000Z,2023-06-25T15:17:45.242000Z,2023-06-22T15:18:58.732734Z,3377,C1EI1MLP,884,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
649459a8a1869d24eee5e34e,5ddac93016d10ca2991f7dbf,APPROVED,2023-06-22T14:24:49.862000Z,2023-06-22T15:20:21.670000Z,2023-06-25T15:17:45.489000Z,2023-06-22T15:20:22.147717Z,3332,C1EI1MLP,775,"English, Polish",30,Female,White,Poland,United Kingdom,Poland,Polish,No,Full-Time,
649459c32fab0638a1cfea53,5e13814a1e2e589ca3a4aec2,APPROVED,2023-06-22T14:28:33.678000Z,2023-06-22T15:13:34.692000Z,2023-06-25T15:17:45.682000Z,2023-06-22T15:13:35.155669Z,2702,C1EI1MLP,618,"English, Spanish",34,Male,White,Spain,Spain,Spain,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
64945b364e9d079a6d3228ec,568aab53316b10000d50d76b,APPROVED,2023-06-22T14:31:20.229000Z,2023-06-22T15:21:12.172000Z,2023-06-25T15:17:45.882000Z,2023-06-22T15:21:13.027927Z,2992,C1EI1MLP,2304,English,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64945bb13762bd7d18c7bf59,60c13bce0d8616e48d044bd0,APPROVED,2023-06-22T14:33:21.575000Z,2023-06-22T16:10:40.783000Z,2023-06-25T15:17:46.087000Z,2023-06-22T16:10:41.252250Z,5840,C1EI1MLP,472,"English, Spanish, Portuguese, Catalan",28,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
64945c197a9dbedd6556b880,5d50692435e3af0001f05a15,APPROVED,2023-06-22T14:35:08.335000Z,2023-06-22T15:30:47.272000Z,2023-06-25T15:17:46.275000Z,2023-06-22T15:30:49.862408Z,3339,C1EI1MLP,1149,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),
64945c250a24e7d52eda3bfa,641358a332a1837ff26bb10e,APPROVED,2023-06-22T14:35:36.832000Z,2023-06-22T15:23:18.229000Z,2023-06-25T15:17:46.467000Z,2023-06-22T15:23:18.794845Z,2862,C1EI1MLP,161,"English, Italian, Spanish",46,Female,White,Italy,United Kingdom,Italy,English,No,Other,
64945f2e8fbad9e6d2169b63,571e7cef1bdf1a000991234a,APPROVED,2023-06-22T14:48:57.563000Z,2023-06-22T16:50:23.209000Z,2023-06-25T15:17:46.662000Z,2023-06-22T16:50:23.764853Z,7286,C1EI1MLP,600,English,43,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
64945fb1cf394801f6717307,610c0f704d0cc5bc70ae5158,APPROVED,2023-06-22T14:50:47.947000Z,2023-06-22T15:38:00.244000Z,2023-06-25T15:17:46.864000Z,2023-06-22T15:38:00.919957Z,2833,C1EI1MLP,79,"English, German, Galician, Korean, Portuguese, Spanish, Russian, Swedish, Italian, Catalan",21,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
649461c033280f60d3d91b4c,5d3e3541fd9694001a2d1789,APPROVED,2023-06-22T14:59:35.353000Z,2023-06-22T15:52:50.637000Z,2023-06-25T15:17:47.075000Z,2023-06-22T15:52:51.141173Z,3196,C1EI1MLP,344,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6494648ac94f433a1ad26168,627bbf69ab2788507bc421a2,APPROVED,2023-06-22T15:11:11.631000Z,2023-06-22T16:48:21.757000Z,2023-06-25T15:17:47.274000Z,2023-06-22T16:48:22.295418Z,5831,C1EI1MLP,824,"English, German",36,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED,
649465c3e9763e38167e92ce,5be84b9a40b06b0001370c9f,APPROVED,2023-06-22T15:16:28.203000Z,2023-06-22T16:04:00.067000Z,2023-06-25T15:17:47.465000Z,2023-06-22T16:04:00.731720Z,2852,C1EI1MLP,197,English,23,Female,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),
