sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,2.393,0.3945,1,8,0,2
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,4.097,0.3945,2,7,1,2
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,0.902,0.3945,3,6,1,2
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,0.788,0.3945,4,3,1,2
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,0.762,0.3945,5,0,1,2
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,0.581,0.3945,6,5,0,2
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,1.8581,0.2314,1,2,1,2
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,1.7421,0.2314,2,8,0,2
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.3274,0.2314,3,1,1,2
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.462,0.2314,4,4,1,2
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.3977,0.2314,5,3,1,2
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.346,0.2314,6,6,0,2
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,1.0513,0.7965,1,8,0,2
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.7872,0.7965,2,5,1,2
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.5012,0.7965,3,4,1,2
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.9406,0.7965,4,2,1,2
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,3.993,0.7965,5,9,1,2
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.81,0.7965,6,3,1,2
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,17.6542,1.2132,1,8,0,2
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,13.6105,1.2132,2,1,1,2
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,14.5862,1.2132,3,5,1,2
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,26.0144,1.2132,4,9,0,2
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,5.8394,1.2132,5,6,1,2
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,7.8784,1.2132,6,3,1,2
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.9864,0.7171,1,7,1,2
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.4176,0.7171,2,1,1,2
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.4079,0.7171,3,9,0,2
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.4656,0.7171,4,0,1,2
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.3004,0.7171,5,2,1,2
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.2893,0.7171,6,6,0,2
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,2.1059,0.9876,1,0,0,2
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,0.754,0.9876,2,8,0,2
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,1.4558,0.9876,3,1,0,2
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,1.5738,0.9876,4,3,0,2
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,1.6338,0.9876,5,4,1,2
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,0.6045,0.9876,6,9,1,2
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.6168,0.9517,1,8,0,2
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.5537,0.9517,2,5,0,2
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.4253,0.9517,3,2,1,2
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.5269,0.9517,4,7,0,2
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.8665,0.9517,5,0,0,2
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.4609,0.9517,6,6,1,2
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,1.1336,0.74475,1,5,1,2
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.7845,0.74475,2,3,1,2
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.9881,0.74475,3,2,0,2
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.0553,0.74475,4,6,0,2
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,1.3649,0.74475,5,4,0,2
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.64,0.74475,6,9,0,2
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,1.1786,0.3434,1,6,1,2
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.8621,0.3434,2,4,0,2
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.5098,0.3434,3,3,1,2
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.4137,0.3434,4,9,1,2
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.5281,0.3434,5,2,1,2
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.7259,0.3434,6,8,1,2
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.667,0.199,1,6,1,2
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,2.741,0.199,2,1,1,2
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.62,0.199,3,2,0,2
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.502,0.199,4,5,0,2
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,1.771,0.199,5,8,0,2
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.355,0.199,6,4,1,2
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,2.3907,1.0677,1,4,1,2
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,1.3073,1.0677,2,2,1,2
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,1.7011,1.0677,3,1,1,2
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,4.6014,1.0677,4,7,1,2
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,2.3179,1.0677,5,9,1,2
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,1.3672,1.0677,6,3,0,2
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.948,0.621,1,6,1,2
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.785,0.621,2,7,1,2
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.991,0.621,3,1,0,2
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,1.029,0.621,4,5,0,2
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.934,0.621,5,4,1,2
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,1.375,0.621,6,2,0,2
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,2.0064,1.1315,1,3,0,2
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.1383,1.1315,2,0,1,2
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.8201,1.1315,3,4,1,2
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,2.2759,1.1315,4,2,1,2
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.7682,1.1315,5,7,0,2
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.1455,1.1315,6,5,1,2
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,6.0068,1.0087,1,5,1,2
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,3.4056,1.0087,2,1,0,2
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,0.9541,1.0087,3,9,1,2
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,1.924,1.0087,4,0,1,2
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,0.8037,1.0087,5,8,1,2
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,0.9733,1.0087,6,3,0,2
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,2.7155,0.34525,1,5,1,2
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.5338,0.34525,2,8,1,2
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.0852,0.34525,3,3,1,2
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.3349,0.34525,4,9,1,2
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.6337,0.34525,5,2,0,2
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.8581,0.34525,6,0,0,2
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,1.1907,0.5063,1,2,1,2
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,0.0833,0.5063,2,1,0,2
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,1.0297,0.5063,3,0,0,2
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,0.4045,0.5063,4,9,1,2
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,0.3661,0.5063,5,5,0,2
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,1.4528,0.5063,6,6,0,2
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.998,1.017,1,1,0,2
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.641,1.017,2,6,0,2
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.7265,1.017,3,7,1,2
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,1.8112,1.017,4,3,1,2
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.5612,1.017,5,5,0,2
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.4854,1.017,6,0,1,2
5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1,0.75,0.6703,0.3214,1,1,0,1
5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1,0.75,1.3054,0.3214,2,4,1,1
5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1,0.75,0.8632,0.3214,3,5,0,1
5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,0.5,1,0.75,0.7721,0.3214,4,3,1,1
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1,1,4.7885,0.6016,1,2,0,1
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1,1,1.4692,0.6016,2,0,1,1
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1,1,6.6574,0.6016,3,1,0,1
61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,0.5,1,1,0.5344,0.6016,4,3,1,1
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1,1,1.8096,0.5415,1,2,0,1
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1,1,0.5428,0.5415,2,3,0,1
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1,1,1.5478,0.5415,3,1,0,1
5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,0.5,1,1,0.4683,0.5415,4,0,1,1
5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1,1,0.7841,0.4793,1,1,0,1
5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1,1,0.85,0.4793,2,0,1,1
5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1,1,0.1523,0.4793,3,3,1,1
5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,0.5,1,1,0.2919,0.4793,4,2,0,1
5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1,1,7.681,0.934,1,2,0,1
5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1,1,0.402,0.934,2,1,0,1
5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1,1,0.506,0.934,3,3,1,1
5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,0.5,1,1,1.568,0.934,4,0,0,1
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1,1,0.431,0.1401,1,1,1,1
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1,1,0.7518,0.1401,2,4,0,1
5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,0.5,1,1,0.7883,0.1401,3,3,1,1
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,1.568,0.3667,1,1,1,1
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,5.0391,0.3667,2,0,1,1
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,1.9697,0.3667,3,3,1,1
5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,0.5,1,1,0.3857,0.3667,4,2,0,1
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,5.8688,0.8223,1,2,1,1
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,2.9867,0.8223,2,3,1,1
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,8.5219,0.8223,3,0,0,1
6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,0.5,1,0.25,15.1592,0.8223,4,1,0,1
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.5659,0.66515,1,0,1,1
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.0187,0.66515,2,1,1,1
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.7834,0.66515,3,2,0,1
5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,0.5,1,0.25,0.1075,0.66515,4,3,0,1
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.4374,0.3774,1,0,1,1
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.53,0.3774,2,1,1,1
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.1972,0.3774,3,2,1,1
5study5_pr_2_2023-06-22_15h00.46.921.csv,1,0.5,1,0,0.0972,0.3774,4,3,1,1
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,2.8701,0.4349,1,2,0,1
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.6854,0.4349,2,1,1,1
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,1.1688,0.4349,3,3,1,1
63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,0.75,0.75,0.75,0.3015,0.4349,4,0,1,1
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,3.7155,0.76785,1,1,1,1
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,1.2002,0.76785,2,0,0,1
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,0.9178,0.76785,3,3,0,1
5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,0.5,1,0.5,2.5661,0.76785,4,2,1,1
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.5,1,1,0.6816,0.65245,1,3,0,1
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.5,1,1,1.0971,0.65245,2,1,0,1
60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0,0.5,1,1,0.3234,0.65245,3,0,0,1
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,0.821299999,0.4701,1,3,1,1
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,1.272700001,0.4701,2,0,0,1
6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,0.666666667,0.75,0.75,3.372,0.4701,3,2,1,1
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,0.9723,0.6838,1,2,0,1
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,1.3847,0.6838,2,1,0,1
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,0.7513,0.6838,3,0,1,1
5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,0.5,1,0.5,0.7375,0.6838,4,3,0,1
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.9398,0.7747,1,1,1,1
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.6126,0.7747,2,0,0,1
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.9315,0.7747,3,3,1,1
5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,0.5,1,1,0.5385,0.7747,4,2,0,1
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.252,0.3515,1,0,1,1
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.2016,0.3515,2,1,1,1
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.267800001,0.3515,3,3,1,1
612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1,0.5,0.5,0.5,0.150699999,0.3515,4,2,1,1
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,0.786,0.471,1,0,1,1
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,2.905,0.471,2,1,1,1
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,5.236,0.471,3,2,0,1
5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,1,0.5,0,3.685,0.471,4,3,0,1
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,2.7684,0.29135,1,0,1,1
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,0.3508,0.29135,2,3,1,1
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,0.6418,0.29135,3,2,0,1
62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,0.5,1,0,0.1731,0.29135,4,1,0,1
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,1.2905,0.2507,1,1,1,1
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,0.4404,0.2507,2,5,1,1
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,0.3935,0.2507,3,4,1,1
6study5_pr_2023-06-19_21h01.45.209.csv,1,1,0.5,0.75,0.2502,0.2507,4,3,1,1
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,7.8112,0.38865,1,0,0,1
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,1.9492,0.38865,2,3,0,1
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,0.4432,0.38865,3,2,0,1
5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,0.5,1,0,0.9133,0.38865,4,1,1,1
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,0.8041,0.5859,1,3,1,1
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,0.303,0.5859,2,0,0,1
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,1.6122,0.5859,3,1,1,1
63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,0.5,1,0.25,1.0221,0.5859,4,2,1,1
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,3.5382,0.7295,1,1,1,1
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,0.6674,0.7295,2,3,0,1
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,0.2712,0.7295,3,0,1,1
5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,0.5,1,0,1.8776,0.7295,4,2,0,1
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.226,0.519,1,0,0,1
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.401,0.519,2,1,1,1
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.371,0.519,3,2,0,1
60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,0.5,1,0.5,0.28,0.519,4,3,1,1
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,3.2043,0.65125,1,0,1,1
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,0.0751,0.65125,2,1,1,1
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,0.5245,0.65125,3,2,0,1
61503885693f6ebde3f2fcbc_study5_pr_2_2023-06-22_16h01.17.789.csv,0.75,0.5,1,0,0.1589,0.65125,4,3,1,1
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,5.748,0.387,1,2,0,1
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.553,0.387,2,1,1,1
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,0.505,0.387,3,0,1,1
5study5_pr_2_2023-06-22_15h51.45.973.csv,0.5,0.75,0.75,0.75,1.454,0.387,4,3,0,1
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,0.379,0.307,1,0,1,1
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,1.551,0.307,2,1,1,1
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,0.674,0.307,3,3,1,1
5ea5ce7be9fb245c8d7deded_study5_pr_2_2023-06-22_15h50.59.366.csv,0.75,0.5,1,0,0.301,0.307,4,2,0,1
