,sub,SR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR,MB,BR
123,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,0.75,0.25,0.0,0.718,0.7557,2,4,0,1,-0.051174902978450156,-0.43510176309572446,-0.8512688978323589,-1.6968348900279673
124,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,0.75,0.25,0.0,1.1765,0.7557,3,6,1,1,0.442654736140743,-0.43510176309572446,-0.8512688978323589,-1.6968348900279673
125,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,0.75,0.25,0.0,1.1521,0.7557,4,7,1,1,0.4216971710173336,-0.43510176309572446,-0.8512688978323589,-1.6968348900279673
126,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,0.5,0.5,0.0,1.887,0.8695,1,4,1,1,0.7748252115742124,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
127,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,0.5,0.5,0.0,1.001,0.8695,2,3,0,1,0.14083644552088265,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
128,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,0.5,0.5,0.0,0.933,0.8695,3,1,0,1,0.07048686705300604,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
129,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,0.5,0.5,0.0,1.101,0.8695,4,5,1,1,0.2360558029283421,-0.6017684290957245,-0.8512688978323589,-1.9468348900279673
130,5study6_2023-08-14_17h34.42.363.csv,0.5,0.5,0.5,0.25,1.9181,0.6328,1,1,1,1,1.1089359752741983,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
131,5study6_2023-08-14_17h34.42.363.csv,0.5,0.5,0.5,0.25,0.6028,0.6328,2,2,0,1,-0.04856894970110375,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
132,5study6_2023-08-14_17h34.42.363.csv,0.5,0.5,0.5,0.25,0.1881,0.6328,3,0,0,1,-1.2131806801464595,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
133,5study6_2023-08-14_17h34.42.363.csv,0.5,0.5,0.5,0.25,0.5429,0.6328,4,4,0,1,-0.15322927554203866,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
134,5study6_2023-08-14_08h21.38.177.csv,0.5,0.5,0.5,0.25,2.217,0.734,1,2,0,1,1.1054011810017959,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
135,5study6_2023-08-14_08h21.38.177.csv,0.5,0.5,0.5,0.25,2.486,0.734,2,4,0,1,1.2199212434561408,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
136,5study6_2023-08-14_08h21.38.177.csv,0.5,0.5,0.5,0.25,2.882,0.734,3,7,0,1,1.3677307479449519,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
137,5study6_2023-08-14_08h21.38.177.csv,0.5,0.5,0.5,0.25,1.152,0.734,4,3,1,1,0.45074581264132085,-0.7684350960957245,-0.6012688978323589,-1.9468348900279673
138,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,0.25,0.5,0.25,4.8193,0.857,1,2,0,1,1.7269460496844602,-0.9351017630957245,-0.6012688978323589,-2.1968348900279673
139,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,0.25,0.5,0.25,0.5755,0.857,2,0,0,1,-0.39819869043584233,-0.9351017630957245,-0.6012688978323589,-2.1968348900279673
140,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,0.25,0.5,0.25,0.9033,0.857,3,4,0,1,0.05261680555801816,-0.9351017630957245,-0.6012688978323589,-2.1968348900279673
141,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,0.25,0.5,0.25,0.7699,0.857,4,5,0,1,-0.1071772823137759,-0.9351017630957245,-0.6012688978323589,-2.1968348900279673
142,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,0.8186,1.0542,1,9,1,2,-0.25294190036280395,-0.9351017630957245,-0.8512688978323589,-1.9468348900279673
143,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,0.9341,1.0542,2,2,0,2,-0.12095396554230341,-0.9351017630957245,-0.8512688978323589,-1.9468348900279673
144,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,0.8844,1.0542,3,0,0,2,-0.17562801543781528,-0.9351017630957245,-0.8512688978323589,-1.9468348900279673
145,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,1.1168,1.0542,4,3,0,2,0.05768526758700144,-0.9351017630957245,-0.8512688978323589,-1.9468348900279673
146,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,1.2117,1.0542,5,6,0,2,0.13924214681637026,-0.9351017630957245,-0.8512688978323589,-1.9468348900279673
147,5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv,0.666666667,0.5,1.0,0.0,1.1168,1.0542,6,1,1,2,0.05768526758700144,-0.9351017630957245,-0.8512688978323589,-1.9468348900279673
148,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,1.7554,0.91215,1,4,0,2,0.6546475799237889,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
149,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.4767,0.91215,2,0,0,2,-0.6489170880234485,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
150,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.7004,0.91215,3,8,0,2,-0.26415284982253157,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
151,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,1.7608,0.91215,4,9,0,2,0.6577190799780234,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
152,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.7115,0.91215,5,2,0,2,-0.24842903270432132,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
153,587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv,1.0,0.5,1.0,0.0,0.8725,0.91215,6,1,0,2,-0.04444179615764612,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
154,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,1.9935,1.2194,1,5,1,2,0.491532953347694,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
155,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,1.5394,1.2194,2,1,1,2,0.23303379562650137,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
156,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,2.1478,1.2194,3,9,1,2,0.5660851279504003,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
157,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,2.551,1.2194,4,8,0,2,0.7381265046680957,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
158,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,1.2641,1.2194,5,7,1,2,0.03600147202779615,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
159,5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv,0.166666667,0.5,1.0,0.0,2.634,1.2194,6,2,1,2,0.7701446688295106,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
160,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,2.7354,1.47275,1,7,1,2,0.619146276045654,-0.26843509609572447,-0.10126889783235893,-2.4468348900279673
161,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,2.5527,1.47275,2,6,1,2,0.5500202211218247,-0.26843509609572447,-0.10126889783235893,-2.4468348900279673
162,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,1.4291,1.47275,3,1,1,2,-0.030086525914047566,-0.26843509609572447,-0.10126889783235893,-2.4468348900279673
163,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,2.4062,1.47275,4,9,1,2,0.49091733819762745,-0.26843509609572447,-0.10126889783235893,-2.4468348900279673
164,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,3.5367,1.47275,5,8,1,2,0.8760626875643948,-0.26843509609572447,-0.10126889783235893,-2.4468348900279673
165,6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv,0.0,0.0,0.5,0.75,1.9249,1.47275,6,3,1,2,0.2677426169187931,-0.26843509609572447,-0.10126889783235893,-2.4468348900279673
166,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.7927,0.9573,1,9,0,2,-0.1886719821091975,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
167,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,1.1909,0.9573,2,0,0,2,0.21834778082164266,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
168,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.8239,0.9573,3,1,0,2,-0.15006765863076332,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
169,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.6425,0.9573,4,3,0,2,-0.3987500051829327,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
170,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.8889,0.9573,5,7,0,2,-0.07413207870467826,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
171,5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv,1.0,0.25,0.25,0.25,0.9545,0.9573,6,4,0,2,-0.0029291787865052487,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
172,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,14.67,0.8845,1,0,0,2,2.8085373575371873,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
173,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,4.1266,0.8845,2,4,0,2,1.5401865887512896,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
174,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,0.8747,0.8845,3,1,0,2,-0.011141543174030672,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
175,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,1.1273,0.8845,4,5,0,2,0.2425581584506456,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
176,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,2.5338,0.8845,5,9,0,2,1.052452917568113,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
177,5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv,0.833333333,0.5,1.0,1.0,0.9756,0.8845,6,3,1,2,0.09803015274192525,-1.1017684290957246,0.14873110216764107,-1.9468348900279673
178,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.675,1.1135,1,0,0,2,0.40830495756174456,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
179,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.254,1.1135,2,3,0,2,0.11883023449544369,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
180,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,0.991,1.1135,3,8,0,2,-0.11654895236743422,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
181,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.375,1.1135,4,9,0,2,0.21094552340324946,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
182,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,0.984,1.1135,5,1,0,2,-0.12363758964516879,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
183,5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv,1.0,0.5,1.0,1.0,1.207,1.1135,6,5,0,2,0.08062973440010922,-1.2684350960957245,0.14873110216764107,-1.9468348900279673
184,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,3.3836,1.12055,1,4,1,2,1.1051205952482621,-1.1017684290957246,-0.35126889783235893,-1.9468348900279673
185,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,4.6047,1.12055,2,2,0,2,1.413257884805875,-1.1017684290957246,-0.35126889783235893,-1.9468348900279673
186,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,0.8511,1.12055,3,5,0,2,-0.2750452846986819,-1.1017684290957246,-0.35126889783235893,-1.9468348900279673
187,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,2.4015,1.12055,4,8,0,2,0.7622739059232818,-1.1017684290957246,-0.35126889783235893,-1.9468348900279673
188,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,1.5878,1.12055,5,7,0,2,0.34852977410941577,-1.1017684290957246,-0.35126889783235893,-1.9468348900279673
189,5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv,0.833333333,0.5,1.0,0.5,0.8334,1.12055,6,9,0,2,-0.29606119619324417,-1.1017684290957246,-0.35126889783235893,-1.9468348900279673
190,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,3.6242,0.9028,1,4,0,2,1.3898878083346766,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
191,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,2.6727,0.9028,2,2,1,2,1.085343431451327,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
192,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,1.3041,0.9028,3,9,1,2,0.3677673817194755,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
193,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.9027,0.9028,4,8,0,2,-0.00011077263927154097,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
194,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.7186,0.9028,5,3,0,2,-0.22819617026396224,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
195,5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv,0.666666667,0.25,0.75,0.75,0.9509,0.9028,6,1,0,2,0.051907859602017936,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
196,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,1.1826,0.8395,1,6,0,2,0.34266420686913407,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
197,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.8976,0.8395,2,4,0,2,0.06691805825083633,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
198,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.6842,0.8395,3,9,0,2,-0.20455620397409116,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
199,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.7119,0.8395,4,5,0,2,-0.16486902440776804,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
200,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,1.0784,0.8395,5,0,0,2,0.25042726364044715,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
201,6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv,1.0,0.5,1.0,0.0,0.8505,0.8395,6,1,0,2,0.01301793531832088,-1.2684350960957245,-0.8512688978323589,-1.9468348900279673
202,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,4.6674,0.82665,1,4,1,2,1.7309760614434293,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
203,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.1676,0.82665,2,7,0,2,-1.5958012009493714,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
204,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.601,0.82665,3,8,1,2,-0.3187864544621465,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
205,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,1.2007,0.82665,4,0,0,2,0.37327861003931834,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
206,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.5511,0.82665,5,1,0,2,-0.4054651081081643,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
207,5Abril_study3_2022-12-08_09h27.24.386.csv,0.5,0.5,1.0,0.0,0.501,0.82665,6,3,1,2,-0.5007752879124893,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
208,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,3.8376,0.917,1,4,1,2,1.4314949779313892,-0.43510176309572446,-0.8512688978323589,-1.4468348900279673
209,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,3.5717,0.917,2,0,1,2,1.359689479650706,-0.43510176309572446,-0.8512688978323589,-1.4468348900279673
210,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,1.6971,0.917,3,2,0,2,0.6155687187607549,-0.43510176309572446,-0.8512688978323589,-1.4468348900279673
211,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,2.8863,0.917,4,7,1,2,1.1466232117788637,-0.43510176309572446,-0.8512688978323589,-1.4468348900279673
212,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,1.5118,0.917,5,5,1,2,0.4999488006016115,-0.43510176309572446,-0.8512688978323589,-1.4468348900279673
213,63066ec05eef5ac6baf1c158_study3_2022-12-08_09h21.18.930.csv,0.166666667,1.0,0.5,0.0,1.0853,0.917,6,9,1,2,0.16850425319550427,-0.43510176309572446,-0.8512688978323589,-1.4468348900279673
214,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,3.983,0.822,1,3,1,2,1.5780501881254643,-1.1017684290957246,-0.6012688978323589,-1.9468348900279673
215,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,0.873,0.822,2,6,0,2,0.06019516078342237,-1.1017684290957246,-0.6012688978323589,-1.9468348900279673
216,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,2.084,0.822,3,5,0,2,0.9303040078170777,-1.1017684290957246,-0.6012688978323589,-1.9468348900279673
217,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,1.237,0.822,4,9,0,2,0.40870397733630814,-1.1017684290957246,-0.6012688978323589,-1.9468348900279673
218,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,1.083,0.822,5,7,0,2,0.2757498519448108,-1.1017684290957246,-0.6012688978323589,-1.9468348900279673
219,5d470786da637a00014ba26f_study3_2022-12-08_11h43.29.974.csv,0.833333333,0.5,1.0,0.25,0.989,0.822,6,2,0,2,0.1849539365665323,-1.1017684290957246,-0.6012688978323589,-1.9468348900279673
220,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.238,1.11875,1,6,1,2,0.1012851836554764,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
221,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.5823,1.11875,2,5,0,2,0.34666749413587244,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
222,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,6.8304,1.11875,3,0,0,2,1.8091712464146326,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
223,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.4714,1.11875,4,9,1,2,0.2740023379090991,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
224,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.3184,1.11875,5,1,1,2,0.1642068895661423,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
225,5Egidijus_study3_2022-12-08_10h54.31.596.csv,0.5,0.5,1.0,0.0,1.0041,1.11875,6,2,0,2,-0.10812037270367443,-0.7684350960957245,-0.8512688978323589,-1.9468348900279673
226,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.3092,0.90975,1,6,0,2,-1.0791815197790022,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
228,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.7005,0.90975,3,2,0,2,-0.2613754707152074,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
229,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.0666,0.90975,4,0,0,2,-2.6144652589459256,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
230,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,0.9525,0.90975,5,8,1,2,0.045920270508586845,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
231,601705a0246e51313e8ed38e_study3_2022-12-08_15h51.37.826.csv,0.666666667,0.25,0.75,0.75,1.3741,0.90975,6,5,1,2,0.41238441384545965,-0.9351017630957245,-0.10126889783235893,-2.1968348900279673
232,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,4.54,1.1353,1,0,1,2,1.3860300788649058,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
233,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.9357,1.1353,2,4,1,2,0.533572084981012,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
234,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.106,1.1353,3,1,1,2,-0.026147030088207703,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
235,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.2356,1.1353,4,8,1,2,0.08465974887393878,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
236,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,1.1351,1.1353,5,9,1,2,-0.00017618040919424377,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
237,61542447849549ee611e74fe_study3_2022-12-08_09h29.21.297.csv,0.166666667,0.5,1.0,0.25,0.9946,1.1353,6,7,0,2,-0.13231156588984977,-0.43510176309572446,-0.6012688978323589,-1.9468348900279673
238,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,2.9279,0.89925,1,5,0,2,1.1804796389167773,-1.1017684290957246,-0.8512688978323589,-1.9468348900279673
239,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,0.8431,0.89925,2,8,0,2,-0.06447550764710336,-1.1017684290957246,-0.8512688978323589,-1.9468348900279673
240,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,0.7133,0.89925,3,2,0,2,-0.23165899329174086,-1.1017684290957246,-0.8512688978323589,-1.9468348900279673
241,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,0.8448,0.89925,4,4,0,2,-0.06246116962373623,-1.1017684290957246,-0.8512688978323589,-1.9468348900279673
242,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,1.9786,0.89925,5,0,0,2,0.7885837203133887,-1.1017684290957246,-0.8512688978323589,-1.9468348900279673
243,5PARTICIPANT_study3_2022-12-08_09h25.03.180.csv,0.833333333,0.5,1.0,0.0,1.0924,0.89925,6,1,1,2,0.1945713070238166,-1.1017684290957246,-0.8512688978323589,-1.9468348900279673
244,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,7.0052,0.9869,1,3,0,2,1.9598392922205479,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
245,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,3.4224,0.9869,2,7,0,2,1.2435286211501797,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
246,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,0.8399,0.9869,3,6,0,2,-0.16128588004638006,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
247,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,0.8399,0.9869,4,1,0,2,-0.16128588004638006,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
248,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,1.2787,0.9869,5,8,0,2,0.25903049863916106,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
249,5PARTICIPANT_study3_2022-12-08_15h48.42.226.csv,1.0,0.25,0.75,0.25,1.0206,0.9869,6,4,0,2,0.03357725145190956,-1.2684350960957245,-0.6012688978323589,-2.1968348900279673
250,57de9b670cb6700001dd7c9f_study3_2022-12-08_09h58.50.902.csv,0.166666667,0.5,1.0,0.0,1.6081,1.4362,1,7,1,2,0.11305262118376183,-0.43510176309572446,-0.8512688978323589,-1.9468348900279673
