consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
space,118.0856,y,49.1019,1,2.4174,0,0,0,1,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,3.0319,0,1,1,0,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,a,1,7.0743,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,space,25.4261,space,40.5728,c,13.6999,c,29.0906,d,36.1744,b,35.2327,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,19.3942,y,3.9731,1,1.4878,0,0,0,0,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1.5466,0,1,1,1,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,a,1,4.1157,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,space,21.0982,space,56.7117,c,12.4499,c,13.7847,d,32.2562,c,26.0566,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,14.7335,y,57.1488,1,0.9653,0,0,0,0,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.5688,0,1,1,1,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,a,1,1.8141,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,space,1.996,space,7.1046,c,7.5823,c,6.6775,d,4.9068,b,71.6797,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.6924,y,1.3999,1,0.6979,0,0,0,1,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.4696,0,1,1,0,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,a,1,1.4721,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,space,0.7081,space,1.2402,c,2.9963,c,2.1341,d,3.6305,a,4.3573,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.6662,y,2.0043,1,0.8859,0,0,0,0,1,planet.png,planet.png,basket.png,Caleb,001,2022-11-23_09h22.30.683,study2,2021.1.3,Win32,59.84082341,60085b13f2ffe0445918dd6c,637dc7c88c01b3975e7366f5,637dc93e15b564338aa34ed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
